奔驰GLE轿跑 2020款 GLE 350 4MATIC 轿跑SUV 豪华型,7,2021-03,厦门,53.80,88.88,自动,国VI,2L,2023-11-04,2025-03,2024-03,1,258,L4,中大型SUV,95,前置四驱,奔驰
捷途X90 2019款 1.6T DCT耀旅版 5座 国VI,6.8,2019-10,福州,5.50,15.29,自动,国VI,1.6L,2023-10-21,2023-10,2023-10,0,197,L4,中型SUV,92,前置前驱,捷途
宝马3系 2020款 改款 325Li M运动套装,6.8,2020-04,漳州,25.80,37.66,自动,国VI,2L,2023-12-06,2024-04,2024-04,0,184,L4,中型车,95,前置后驱,宝马
凯迪拉克XT5 2021款 28T 四驱铂金运动版,2,2021-04,厦门,27.50,50.98,自动,国VI,2L,2023-12-01,2025-04,2024-04,0,237,L4,中型SUV,95,前置四驱,凯迪拉克
威朗 2017款 三厢 20T 双离合领先型,7,2016-12,厦门,5.80,17.68,自动,国V,1.5L,2023-11-30,2023-12,2023-12,0,169,L4,紧凑型车,92,前置前驱,别克
高尔夫 2019款 1.6L 自动时尚型 国V,5.3,2019-08,厦门,7.58,14.24,自动,国V,1.6L,2023-10-11,2025-8,2024-8,1,110,L4,紧凑型车,92,前置前驱,大众
Levante 2016款 3.0T 标准型,6.9,2017-04,厦门,46.50,107.01,自动,国V,3L,2023-11-30,2024-04,2024-04,1,350,V6,中大型SUV,95,前置四驱,玛莎拉蒂
锐志 2013款 2.5V 尚锐版,8,2017-04,漳州,11.58,26.36,自动,国IV(国V),2.5L,2023-11-15,2024-04,2024-04,1,193,V6,中型车,92,前置后驱,丰田
发现 2005款 4.0 SC V6 HSE,16,2009-01,泉州,11.80,103.99,自动,欧IV,4L,2023-11-15,2024-1,2024-1,0,218,V6,中大型SUV,95,前置四驱,路虎
凯绅 2017款 1.8L 自动GLS,5.9,2018-03,福州,4.98,15.17,自动,国V,1.8L,2023-10-31,2024-03,2024-03,0,143,L4,中型车,92,前置前驱,起亚
RAV4荣放 2022款 2.0L CVT两驱风尚版,0.8,2022-04,厦门,15.98,21.25,自动,国VI,2L,2023-11-14,2024-04,2024-04,0,171,L4,紧凑型SUV,92,前置前驱,丰田
奔驰GLC 2021款 GLC 300 L 4MATIC 豪华型,5,2022-02,福州,37.00,54.03,自动,国VI,2L,2023-11-01,2024-02,2024-02,0,258,L4,中型SUV,95,前置四驱,奔驰
名图 2017款 1.8L 自动智能型GLS 国V,5,2018-08,福州,5.30,16.26,自动,国V,1.8L,2023-12-07,2024-08,2024-08,0,143,L4,中型车,92,前置前驱,现代
领克03 2021款 2.0TD 自动劲Plus,2,2021-01,厦门,11.50,16.80,自动,国VI,2L,2023-09-21,2025-01,2024-01,0,190,L4,紧凑型车,95,前置前驱,领克
宝马X3 2020款 xDrive28i 豪华套装,5.7,2020-03,泉州,29.98,46.22,自动,国VI,2L,2023-10-31,2024-03,2024-03,0,224,L4,中型SUV,95,前置四驱,宝马
英菲尼迪Q70 2017款 Q70L 2.5L 精英版,9.3,2017-04,福州,14.30,41.23,自动,国V,2.5L,2023-12-01,2024-04,2024-04,0,222,V6,中大型车,95,前置后驱,英菲尼迪
宝马5系 2014款 525Li 豪华设计套装,8,2014-09,福州,10.98,54.23,自动,国IV(国V),2L,2023-11-26,2023-09,2023-09,0,218,L4,中大型车,95,前置后驱,宝马
捷豹XEL 2018款 2.0T 200PS 豪华版,9,2018-09,泉州,12.88,34.71,自动,国V,2L,2023-11-26,2024-09,2024-09,1,200,L4,中型车,95,前置后驱,捷豹
奔驰GLC AMG 2017款 AMG GLC 43 4MATIC,10.2,2017-12,泉州,26.99,69.12,自动,欧VI,3L,2023-11-18,2023-12,2023-12,1,367,V6,中型SUV,95,前置四驱,奔驰
英菲尼迪Q70 2017款 Q70L 2.5L 悦享版,9.31,2018-10,厦门,16.80,44.37,自动,国V,2.5L,2023-11-29,2024-10,2024-10,1,222,V6,中大型车,95,前置后驱,英菲尼迪
长安CS75 PLUS 2020款 2.0T 自动旗舰型,5.53,2020-06,厦门,9.50,16.81,自动,国VI,2L,2023-11-09,2023-11,2023-11,0,233,L4,紧凑型SUV,92,前置前驱,长安
宝马X3 2021款 xDrive28i M运动套装,5.3,2021-01,厦门,30.50,46.22,自动,国VI,2L,2023-12-03,2025-01,2024-01,0,224,L4,中型SUV,95,前置四驱,宝马
宝马3系 2017款 320Li 时尚型,12.9,2016-12,泉州,10.90,35.38,自动,国V,2L,2023-11-04,2023-12,2023-12,0,184,L4,中型车,95,前置后驱,宝马
蒙迪欧 2017款 改款 EcoBoost 180 时尚型,8.2,2018-01,福州,7.80,20.93,自动,国V,1.5L,2023-11-29,2024-01,2024-01,2,181,L4,中型车,92,前置前驱,福特
奔驰C级 2017款 改款 C 200 运动版,7,2017-08,三明,15.98,34.17,自动,欧V,2L,2023-10-21,2024-08,2024-08,0,184,L4,中型车,95,前置后驱,奔驰
蓝鸟 2016款 1.6L CVT智酷版,6.5,2017-12,厦门,5.68,14.32,自动,国V,1.6L,2023-10-08,2023-12,2023-12,0,126,L4,紧凑型车,92,前置前驱,日产
宝马5系 2019款 530Li 尊享型 豪华套装,5,2019-02,厦门,29.98,55.02,自动,国VI,2L,2023-11-20,2025-02,2024-02,1,252,L4,中大型车,95,前置后驱,宝马
凯迪拉克XT5 2022款 2.0T 两驱豪华型,1.2,2022-09,泉州,,已降1800元,自动,国VI,2L,2023-11-18,2024-09,2024-09,0,237,L4,中型SUV,95,前置前驱,凯迪拉克
甲壳虫 2013款 1.2TSI 时尚型,11.6,2013-05,福州,6.68,21.58,自动,欧V,1.2L,2023-11-29,2024-05,2024-05,0,105,L4,紧凑型车,95,前置前驱,大众
朗逸 2019款 朗逸启航 1.5L 自动风尚版 国VI,2,2021-07,泉州,6.80,12.26,自动,国VI,1.5L,2023-11-29,2025-07,2024-07,0,112,L4,紧凑型车,92,前置前驱,大众
奔驰E级 2022款 E 300 L 运动豪华型,4.2,2021-12,厦门,38.80,54.15,自动,国VI,2L,2023-11-25,2023-12,2023-12,1,258,L4,中大型车,95,前置后驱,奔驰
众泰SR9 2017款 2.0T 自动极致之光版,5.9,2017-08,福州,3.00,15.39,自动,国V,2L,2023-11-16,2024-08,2024-08,2,190,L4,中型SUV,92,前置前驱,众泰
奔驰GLC 2021款 GLC 260 L 4MATIC 动感型,6,2021-04,福州,31.98,43.18,自动,国VI,2L,2023-11-28,2025-04,2024-04,0,197,L4,中型SUV,95,前置四驱,奔驰
揽胜运动版 2014款 3.0 SC V6 HSE,16.5,2014-09,厦门,31.00,113.76,自动,欧V,3L,2023-09-08,2023-09,2023-09,3,340,V6,中大型SUV,95,前置四驱,路虎
奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,5.6,2019-09,厦门,31.98,48.61,自动,国VI,2L,2023-11-04,2025-09,2024-09,0,258,L4,中型SUV,95,前置四驱,奔驰
库里南 2018款 五座版,1.1,2021-04,泉州,659.00,662.14,自动,国VI,6.7L,2023-10-14,2025-04,2024-04,0,571,V12,大型SUV,95,前置四驱,劳斯莱斯
宝来 2021款 1.5L 自动时尚智联版,1.9,2022-06,厦门,8.98,13.35,自动,国VI,1.5L,2023-11-02,2024-06,2024-06,0,113,L4,紧凑型车,92,前置前驱,大众
瑞奕 2016款 1.4L 自动领先型GLX,5,2016-12,泉州,3.98,9.54,自动,国IV(国V),1.4L,2023-11-15,2023-12,2023-12,1,107,L4,小型车,92,前置前驱,现代
MINI 2016款 1.2T ONE 先锋派,7.3,2017-03,泉州,10.58,22.45,自动,欧V,1.2L,2023-11-23,2025-3,2024-7,1,102,L3,小型车,95,前置前驱,MINI
朗逸 2019款 280TSI DSG舒适版 国VI,2.44,2019-12,厦门,7.80,15.95,自动,国VI,1.4L,2023-12-06,2023-12,2023-12,0,150,L4,紧凑型车,95,前置前驱,大众
奔驰E级 2021款 E 300 L 运动时尚型,8,2021-01,福州,34.50,50.78,自动,国VI,2L,2023-11-27,2025-01,2024-01,0,258,L4,中大型车,95,前置后驱,奔驰
科鲁泽 2019款 RS 330T 自动痛快版 国VI,6,2019-12,泉州,4.98,13.01,自动,国VI,1.3L,2023-11-26,2023-12,2023-12,0,163,L3,紧凑型车,92,前置前驱,雪佛兰
迈凯伦GT 2022款 4.0T 标准型,0.7,2022-01,厦门,165.00,226.65,自动,国VI,4L,2023-10-25,2024-01,2024-01,5,620,V8,跑车,95,中置后驱,迈凯伦
奔驰GLC 2017款 GLC 260 4MATIC 豪华型,8,2017-10,泉州,22.78,48.30,自动,欧V,2L,2023-11-13,2024-10,2024-10,0,211,L4,中型SUV,95,前置四驱,奔驰
揽胜极光 2020款 249PS R-DYNAMIC S 运动版,2.3,2021-02,厦门,22.98,40.79,自动,国VI,2L,2023-12-07,2024-2,2024-2,0,249,L4,中型SUV,95,前置四驱,路虎
奔驰C级 2015款 C 300 L 运动型,12,2015-10,福州,16.98,53.08,自动,欧V,2L,2023-11-27,2024-10,2024-10,0,245,L4,中型车,95,前置后驱,奔驰
本田CR-V 2023款 240TURBO 两驱锋尚版 7座,0.4,2023-02,漳州,18.98,22.68,自动,国VI,1.5L,2023-09-25,2025-02,2024-02,0,193,L4,紧凑型SUV,92,前置前驱,本田
奔驰C级 2021款 C 200 L 动感型运动版,2.2,2021-07,福州,20.50,33.41,自动,国VI,1.5L,2023-12-01,2025-7,2024-7,0,156,L4,中型车,95,前置后驱,奔驰
MINI COUNTRYMAN 2017款 1.5T COOPER,8.8,2018-11,厦门,12.58,28.63,自动,国V,1.5L,2023-12-03,2024-11,2024-11,0,136,L3,紧凑型SUV,95,前置前驱,MINI
坦克300 2021款 越野版 2.0T 征服者,1.1,2021-02,泉州,25.20,23.21,自动,国VI,2L,2023-11-02,2025-02,2024-02,0,227,L4,紧凑型SUV,92,前置四驱,坦克
奔驰C级 2016款 C 200 L 运动型,10,2017-02,厦门,16.98,38.40,自动,欧V,2L,2023-12-01,2024-02,2024-02,3,184,L4,中型车,95,前置后驱,奔驰
宝来 2019款 宝来・传奇 1.5L 自动时尚型 国V,2.4,2021-12,厦门,6.98,11.81,自动,国V,1.5L,2023-10-29,2023-12,2023-12,0,110,L4,紧凑型车,92,前置前驱,大众
凯美瑞 2018款 2.5G 豪华版,4.4,2018-08,福州,12.68,23.86,自动,国V,2.5L,2023-10-12,2024-8,2024-8,0,209,L4,中型车,92,前置前驱,丰田
速腾 2018款 280TSI DSG舒适型,2,2019-11,厦门,9.50,17.35,自动,国V,1.4L,2023-12-01,2025-11,2024-11,0,150,L4,紧凑型车,95,前置前驱,大众
宝马X3 2018款 xDrive28i 豪华套装 国VI,4,2019-04,福州,,已降1000元,自动,国VI,2L,2023-11-11,2025-04,2024-04,0,224,L4,中型SUV,95,前置四驱,宝马
坦克300 2022款 2.0T 边境限定版,3.21,2023-03,厦门,25.10,30.39,自动,国VI,2L,2023-12-01,2024-1,2024-1,0,227,L4,紧凑型SUV,92,前置四驱,坦克
Macan 2014款 Macan 2.0T,6.5,2015-04,厦门,22.80,60.57,自动,欧V,2L,2023-11-07,2024-04,2024-04,1,237,L4,中型SUV,95,前置四驱,保时捷
MINI 2019款 1.5T ONE PLUS,4,2019-09,福州,12.30,21.90,自动,国VI,1.5L,2023-07-16,2023-09,2023-09,0,102,L3,小型车,95,前置前驱,MINI
宝马3系 2020款 325Li M运动套装,5.7,2020-01,泉州,23.30,37.66,自动,国VI,2L,2023-11-29,2024-01,2024-01,0,184,L4,中型车,95,前置后驱,宝马
坦克300 2021款 越野版 2.0T 征服者,0.68,2021-04,泉州,28.50,23.21,自动,国VI,2L,2023-10-09,2025-04,2024-04,0,227,L4,紧凑型SUV,92,前置四驱,坦克
揽胜极光 2020款 249PS 青春版,5.5,2020-03,漳州,17.80,38.62,自动,国VI,2L,2023-12-01,2024-3,2024-3,0,249,L4,中型SUV,95,前置四驱,路虎
福克斯 2012款 三厢 1.6L 自动舒适型,7.4,2014-03,漳州,3.30,14.21,自动,国IV,1.6L,2023-11-22,2024-03,2024-03,0,125,L4,紧凑型车,92,前置前驱,福特
别克GL8 2020款 ES陆尊 653T 舒适型,9,2020-10,厦门,26.88,32.55,自动,国VI,2L,2023-12-06,2024-10,2024-10,0,237,L4,,95,前置前驱,别克
天籁 2020款 2.0L XL 舒适版,5,2020-03,漳州,12.20,20.39,自动,国VI,2L,2023-12-02,2024-03,2024-03,0,159,L4,中型车,92,前置前驱,日产
雷凌 2017款 改款 185T CVT领先版 国V,7.2,2017-08,泉州,6.18,14.74,自动,国V,1.2L,2023-11-24,2024-08,2024-08,1,116,L4,紧凑型车,92,前置前驱,丰田
宝马X3 2020款  xDrive28i M运动套装,3.7,2020-06,厦门,28.58,46.22,自动,国VI,2L,2023-11-28,2024-06,2024-06,1,224,L4,中型SUV,95,前置四驱,宝马
宝马5系(进口) 2020款 530i M运动套装,5,2020-01,厦门,31.38,51.98,自动,国VI,2L,2023-12-08,2024-01,2024-01,1,252,L4,中大型车,95,前置后驱,宝马
雷克萨斯RX经典 2013款 270 精英版,13,2015-02,泉州,16.50,50.91,自动,欧IV,2.7L,2023-09-26,2024-02,2024-02,0,188,L4,中型SUV,92,前置前驱,雷克萨斯
宝马X1 2019款 sDrive18Li 尊享型,4.9,2019-08,福州,13.00,32.22,自动,国VI,1.5L,2023-09-27,2025-08,2024-08,0,136,L3,紧凑型SUV,95,前置前驱,宝马
嘉年华 2011款 两厢 1.5L 自动时尚型,12.9,2012-01,泉州,2.28,10.63,自动,国IV,1.5L,2023-10-25,2024-01,2024-01,1,103,L4,小型车,92,前置前驱,福特
凯迪拉克CT5 2020款 改款 28T 豪华型,5,2020-08,福州,16.30,32.53,自动,国VI,2L,2023-11-17,2024-08,2024-08,0,237,L4,中型车,95,前置后驱,凯迪拉克
迈腾 2018款 380TSI DSG 豪华型,9.1,2018-01,厦门,12.58,27.13,自动,国V,2L,2023-10-08,2024-1,2024-1,0,220,L4,中型车,95,前置前驱,大众
卡罗拉 2021款 1.2T S-CVT 先锋版,2.5,2021-04,福州,7.98,13.00,自动,国VI,1.2L,2023-12-05,2025-04,2024-04,0,116,L4,紧凑型车,92,前置前驱,丰田
途昂 2019款 380TSI 四驱豪华版 国VI,6.8,2019-07,福州,19.38,39.07,自动,国VI,2L,2023-11-15,2025-07,2024-07,1,220,L4,中大型SUV,95,前置四驱,大众
奔驰GLC轿跑 2020款 GLC 260 4MATIC 轿跑SUV,4.1,2020-11,三明,28.90,49.80,自动,国VI,2L,2023-11-29,2024-11,2023-11,0,197,L4,中型SUV,95,前置四驱,奔驰
昂科拉 2015款 1.4T 自动两驱都市领先型,8,2015-05,福州,4.38,18.33,自动,国V,1.4L,2023-11-20,2024-05,2024-05,5,140,L4,小型SUV,92,前置前驱,别克
思域 2016款 220TURBO CVT豪华版,5.8,2018-03,福州,8.68,15.19,自动,国V,1.5L,2023-11-07,2024-03,2024-03,0,177,L4,紧凑型车,92,前置前驱,本田
秦PLUS 2021款 DM-i 120KM 旗舰型,1.35,2022-04,泉州,10.18,16.69,自动,插电混动,101km,2023-09-07,2024-04,2024-04,1,110,L4,紧凑型车,前置前驱,"
            ",比亚迪
宝马5系 2018款 525Li M运动套装,4.8,2018-04,福州,24.30,47.42,自动,国V,2L,2023-11-22,2024-4,2024-4,0,184,L4,中大型车,95,前置后驱,宝马
宝马X2 2021款 改款 sDrive25i M运动套装,3.7,2020-10,福州,15.00,31.02,自动,国VI,2L,2023-11-07,2024-10,2023-10,0,192,L4,紧凑型SUV,95,前置前驱,宝马
捷豹XFL 2022款 XFL 2.0T P250 两驱尊享豪华版,1,2022-10,厦门,28.80,49.58,自动,国VI,2L,2023-11-24,2024-10,2024-10,1,250,L4,中大型车,95,前置后驱,捷豹
帕萨特 2022款 330TSI 精英版,2.8,2022-09,三明,15.60,22.35,自动,国VI,2L,2023-11-01,2024-09,2024-09,0,186,L4,中型车,95,前置前驱,大众
理想ONE 2021款 增程6座版,5.3,2021-07,泉州,20.98,37.97,自动,增程式,148km,2023-12-08,2025-07,2024-07,0,131,,中大型SUV,双电机四驱,"
            ",理想汽车
奔驰A级 2020款 改款 A 200 L 运动轿车时尚型,3.9,2020-07,福州,13.00,28.74,自动,国VI,1.3L,2023-12-06,2024-07,2024-07,0,163,L4,紧凑型车,95,前置前驱,奔驰
马自达3 昂克赛拉 2016款 三厢 1.5L 自动舒适型,10,2016-01,福州,4.90,13.67,自动,国IV(国V),1.5L,2023-11-13,2024-01,2024-01,1,117,L4,紧凑型车,92,前置前驱,马自达
远景X3 2017款 1.5L 自动精英型,5,2018-12,福州,2.65,6.72,自动,国V,1.5L,2023-11-27,2024-12,2023-12,0,102,L4,小型SUV,92,前置前驱,吉利汽车
宝马3系 2018款 320Li 领先型M运动套装,5.8,2018-08,泉州,17.50,37.97,自动,国V,2L,2023-11-26,2024-08,2024-08,0,184,L4,中型车,95,前置后驱,宝马
奔驰C级 2015款 C 200 运动版,9,2016-05,福州,15.00,34.17,自动,欧V,2L,2023-11-07,2024-05,2024-05,0,184,L4,中型车,95,前置后驱,奔驰
金牛座 2017款 EcoBoost 245 豪华型,10,2017-02,泉州,10.80,29.29,自动,国V,2L,2023-12-01,2024-02,2024-02,1,245,L4,中型车,92,前置前驱,福特
悦翔V7 2016款 1.6L 自动乐享型 国V,6.4,2017-03,泉州,1.75,7.91,自动,国V,1.6L,2023-12-06,2024-03,2024-03,1,124,L4,紧凑型车,92,前置前驱,长安
奔驰V级 2017款 V 260 领航版,4.4,2017-08,厦门,23.80,52.65,自动,国V,2L,2023-12-08,2024-08,2024-08,0,211,L4,,95,前置后驱,奔驰
奔驰E级 2021款 E 300 L 运动豪华型,6.9,2021-06,福州,39.80,54.03,自动,国VI,2L,2023-10-15,2025-06,2024-06,0,258,L4,中大型车,95,前置后驱,奔驰
Polestar 2 2020款 首发版,2.39,2022-01,厦门,14.98,45.37,自动,纯电动,450km,2023-11-26,2024-1,2023-1,0,408,,紧凑型车,双电机四驱,"
            ",Polestar极星
冠道 2017款 370TURBO 两驱豪华版,9,2019-04,泉州,14.80,30.37,自动,国V,2L,2023-09-19,2025-04,2024-04,0,272,L4,中型SUV,92,前置前驱,本田
宝马X5(进口) 2014款 xDrive35i 典雅型,6,2015-07,福州,28.68,90.96,自动,欧VI,3L,2023-10-12,2024-07,2024-07,1,306,L6,中大型SUV,95,前置四驱,宝马
天籁 2016款 2.0L XL舒适版,8,2016-08,福州,7.78,20.17,自动,国V(国VI),2L,2023-11-09,2024-08,2024-08,0,150,L4,中型车,92,前置前驱,日产
英菲尼迪Q50 2014款 2.0T 舒适版,6.6,2014-08,厦门,8.68,35.36,自动,欧V,2L,2023-12-05,2024-08,2024-08,1,211,L4,中型车,95,前置后驱,英菲尼迪
奔驰C级 2022款 C 260 L 运动版,2.1,2022-12,厦门,28.90,38.12,自动,国VI,1.5L,2023-12-05,2024-12,2023-12,1,204,L4,中型车,95,前置后驱,奔驰
奔驰G级AMG 2021款 AMG G 63,1,2021-08,泉州,243.80,266.81,自动,国VI,4L,2023-12-06,2025-08,2024-08,0,585,V8,中大型SUV,95,前置四驱,奔驰
英朗 2021款 典范 1.5L 自动精英型,2.32,2020-07,厦门,5.80,13.67,自动,国VI,1.5L,2023-12-03,2024-7,2024-7,0,113,L4,紧凑型车,92,前置前驱,别克
帝豪GS 2018款 领潮版 1.4T 自动领尚智联型,6,2018-12,福州,3.60,11.27,自动,国V,1.4L,2023-11-26,2024-12,2023-12,0,133,L4,紧凑型SUV,92,前置前驱,吉利汽车
MINI COUNTRYMAN 2018款 1.5T COOPER 经典派,4,2019-06,厦门,13.80,27.87,自动,国V,1.5L,2023-10-05,2025-06,2024-06,1,136,L3,紧凑型SUV,95,前置前驱,MINI
宝马3系 2021款 改款 320Li M运动套装,4.8,2020-10,福州,21.50,34.62,自动,国VI,2L,2023-11-11,2024-10,2024-10,0,156,L4,中型车,95,前置后驱,宝马
凌渡 2023款 凌渡L 280TSI DSG炫辣版,1,2023-01,漳州,13.68,17.47,自动,国VI,1.4L,2023-09-29,2025-01,2024-01,0,150,L4,紧凑型车,95,前置前驱,大众
奥迪Q5L 2018款 40 TFSI 荣享进取型 国V,5.4,2019-05,泉州,21.80,41.55,自动,国V,2L,2023-06-27,2025-05,2024-05,1,190,L4,中型SUV,95,前置四驱,奥迪
沃尔沃XC60 2021款 T5 四驱智逸豪华版,4,2020-12,厦门,23.80,42.43,自动,国VI,2L,2023-10-20,2024-12,2023-12,0,250,L4,中型SUV,95,前置四驱,沃尔沃
沃尔沃S60 2022款 B4 智远豪华版,5,2021-08,福州,19.58,36.88,自动,国VI,2L,2023-12-06,2025-08,2024-08,0,197,L4,中型车,95,前置前驱,沃尔沃
奥迪A5 2019款 Cabriolet 40 TFSI 时尚型 国V,5.3,2019-06,泉州,28.98,51.76,自动,国V,2L,2023-11-15,2025-06,2024-06,1,190,L4,中型车,95,前置前驱,奥迪
揽胜运动版 2016款 2.0 GTDi HSE,7.4,2019-01,泉州,42.80,102.90,自动,欧V,2L,2023-11-16,2025-01,2024-01,1,241,L4,中大型SUV,95,前置四驱,路虎
奥迪A6L 2020款 40 TFSI 豪华动感型,6.8,2020-10,泉州,28.20,44.48,自动,国VI,2L,2023-11-27,2024-10,2024-10,0,190,L4,中大型车,95,前置前驱,奥迪
奥迪A3 2020款 Limousine 35 TFSI 时尚型 国V,4.9,2020-04,三明,10.88,23.85,自动,国V,1.4L,2023-11-08,2024-04,2024-04,0,150,L4,紧凑型车,95,前置前驱,奥迪
奥迪A3 2019款 Sportback 35 TFSI 进取型 国VI,9.6,2019-07,泉州,10.98,20.47,自动,国VI,1.4L,2023-08-25,2025-7,2024-7,0,150,L4,紧凑型车,95,前置前驱,奥迪
奥迪A4L 2022款 40 TFSI 时尚致雅型,4.7,2021-03,福州,20.88,34.93,自动,国VI,2L,2023-07-27,2025-03,2024-03,1,190,L4,中型车,95,前置前驱,奥迪
奥迪A5 2021款 Sportback 40 TFSI quattro 豪华动感型,3.7,2021-01,福州,29.30,43.94,自动,国VI,2L,2023-11-09,2025-01,2024-01,0,204,L4,中型车,95,前置四驱,奥迪
路虎卫士 2022款 90 2.0T P300 虎威雄心版,0.65,2022-03,泉州,59.90,85.54,自动,国VI,2L,2023-11-22,2024-03,2024-03,0,300,L4,中大型SUV,95,前置四驱,路虎
奥迪A3 2020款 Sportback 35 TFSI 进取型 国VI,5,2020-01,福州,10.58,20.54,自动,国VI,1.4L,2023-11-17,2024-01,2024-01,1,150,L4,紧凑型车,95,前置前驱,奥迪
沃尔沃XC60 2019款 T5 四驱智远版 国V,3,2019-01,福州,18.80,45.80,自动,国V,2L,2023-10-02,2025-01,2024-01,0,254,L4,中型SUV,95,前置四驱,沃尔沃
奥迪Q7 2021款 45 TFSI quattro S line运动型,5.7,2021-06,福州,43.80,74.77,自动,国VI,2L,2023-11-24,2025-06,2024-06,0,245,L4,中大型SUV,95,前置四驱,奥迪
奥迪Q2L 2018款 35 TFSI 上市专享版 国VI,7.9,2019-10,泉州,10.70,23.75,自动,国VI,1.4L,2023-11-09,2025-10,2024-10,1,150,L4,小型SUV,95,前置前驱,奥迪
奥迪A8 2016款 A8L 45 TFSI quattro舒适型,9,2015-12,福州,26.98,100.60,自动,国V,3L,2023-09-11,2023-12,2023-12,0,290,V6,大型车,95,前置四驱,奥迪
奥迪A3 2018款 30周年年型 Limousine 35 TFSI 进取型,7.4,2018-05,漳州,9.28,21.33,自动,国V,1.4L,2023-11-11,2024-05,2024-05,1,150,L4,紧凑型车,95,前置前驱,奥迪
奥迪A7 2021款 45 TFSI 臻选型,3,2021-02,厦门,45.80,66.52,自动,国VI,2L,2023-12-01,2025-02,2024-02,1,245,L4,中大型车,95,前置前驱,奥迪
奥迪A6L 2018款 30周年年型 45 TFSI quattro 运动型,11,2018-08,泉州,24.80,54.99,自动,国V,3L,2023-09-26,2024-08,2024-08,2,272,V6,中大型车,95,前置四驱,奥迪
发现神行 2018款 240PS PURE版,9.5,2018-07,泉州,14.98,40.68,自动,国V,2L,2023-09-17,2024-07,2024-07,1,241,L4,中型SUV,95,前置四驱,路虎
奥迪A6L 2014款 TFSI 标准型,13.9,2015-05,福州,12.70,44.48,自动,国IV(国V),2L,2023-11-30,2024-05,2024-05,0,180,L4,中大型车,95,前置前驱,奥迪
沃尔沃S60 2021款 T4 智远豪华版,5.7,2021-01,福州,18.68,36.45,自动,国VI,2L,2023-11-11,2025-01,2024-01,1,190,L4,中型车,95,前置前驱,沃尔沃
奥迪A7 2021款 45 TFSI 臻选型,3.1,2021-05,厦门,45.80,66.52,自动,国VI,2L,2023-12-05,2025-05,2024-05,1,245,L4,中大型车,95,前置前驱,奥迪
奥迪Q5 2015款 40 TFSI 技术型,12,2015-08,福州,11.50,46.85,自动,国V,2L,2023-11-29,2024-08,2024-08,0,224,L4,中型SUV,95,前置四驱,奥迪
奥迪A5 2020款 Coupe 40 TFSI 时尚型 国VI,4.8,2020-06,福州,,已降6000元,自动,国VI,2L,2023-11-14,2024-06,2024-06,3,190,L4,中型车,95,前置前驱,奥迪
奥迪A4(进口) 2021款 allroad quattro 探索家,2,2021-07,福州,27.60,45.46,自动,国VI,2L,2023-11-29,2025-07,2024-07,0,252,L4,中型车,95,前置四驱,奥迪
奥迪A3 2022款 A3L Limousine 35 TFSI 豪华运动型,0.74,2022-10,福州,17.30,27.10,自动,国VI,1.4L,2023-09-14,2024-10,2023-10,0,150,L4,紧凑型车,95,前置前驱,奥迪
沃尔沃XC60 2019款 T5 四驱智逸版 国VI,8,2019-07,厦门,19.90,42.54,自动,国VI,2L,2023-12-04,2025-07,2024-07,0,254,L4,中型SUV,95,前置四驱,沃尔沃
路虎卫士 2022款 90 2.0T P300 X-DYNAMIC HSE,0.8,2022-05,泉州,59.90,81.19,自动,国VI,2L,2023-11-22,2024-05,2024-05,0,300,L4,中大型SUV,95,前置四驱,路虎
发现运动版 2022款 200PS 家庭版 5座,1.3,2022-12,泉州,22.60,38.73,自动,国VI,2L,2023-11-28,2024-12,2023-12,0,200,L4,中型SUV,95,前置四驱,路虎
揽胜极光 2020款 249PS R-DYNAMIC SE 运动科技版,2,2021-01,泉州,23.58,45.35,自动,国VI,2L,2023-12-04,2025-01,2024-01,0,249,L4,中型SUV,95,前置四驱,路虎
沃尔沃S90 2020款 T5 智逸豪华版,5,2019-03,福州,21.00,43.73,自动,国VI,2L,2023-11-26,2025-03,2024-03,2,254,L4,中大型车,95,前置前驱,沃尔沃
奥迪Q5 2017款 40 TFSI 技术型,12,2017-05,福州,13.58,46.41,自动,国V,2L,2023-12-08,2024-05,2024-05,0,230,L4,中型SUV,95,前置四驱,奥迪
揽胜极光 2020款 249PS R-DYNAMIC S 运动版,3.6,2021-02,泉州,21.98,40.79,自动,国VI,2L,2023-11-02,2025-02,2024-02,1,249,L4,中型SUV,95,前置四驱,路虎
宝马5系 2021款 530Li 领先型 M运动套装,5,2021-01,泉州,35.80,50.68,自动,国VI,2L,2023-10-20,2025-01,2024-01,1,252,L4,中大型车,95,前置后驱,宝马
亚洲龙 2021款 2.5L 豪华版,3.4,2021-11,泉州,16.98,24.62,自动,国VI,2.5L,2023-11-06,2023-11,2023-11,1,209,L4,中型车,92,前置前驱,丰田
沃尔沃XC60 2023款 B5 四驱智远豪华版,3.5,2022-08,厦门,27.28,46.23,自动,国VI,2L,2023-11-23,2024-08,2024-08,0,250,L4,中型SUV,95,前置四驱,沃尔沃
奥迪A3 2020款 Limousine 35 TFSI 时尚型 国V,2.6,2020-03,泉州,11.80,23.85,自动,国V,1.4L,2023-11-10,2024-03,2024-03,1,150,L4,紧凑型车,95,前置前驱,奥迪
