车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
Cayenne 2019款 Cayenne 3.0T,6.8,2019-06,福州,58.00,99.10,自动,国VI,3L,2023-12-02,2025-06,2024-06,2,340,V6,中大型SUV,95,前置四驱,保时捷
Cayenne 2018款 Cayenne 3.0T,8,2018-12,福州,54.80,97.15,自动,欧V,3L,2023-10-27,2024-12,2023-12,1,340,V6,中大型SUV,95,前置四驱,保时捷
宝马3系 2020款 320Li M运动套装,6,2020-03,福州,21.00,34.62,自动,国VI,2L,2023-10-27,2024-03,2024-03,1,156,L4,中型车,95,前置后驱,宝马
总裁 2015款 3.0T 标准型,7,2016-09,福州,37.80,154.30,自动,欧IV,3L,2023-10-27,2024-09,2024-09,2,330,V6,大型车,95,前置后驱,玛莎拉蒂
奔驰GLE 2016款 GLE 320 4MATIC 豪华型,5,2017-03,福州,29.98,89.23,自动,欧V,3L,2023-10-25,2024-03,2024-03,1,272,V6,中大型SUV,95,前置四驱,奔驰
宝马M6 2013款 M6 Coupe,4,2016-02,福州,46.80,249.98,自动,欧IV,4.4L,2023-12-02,2024-02,2024-02,1,560,V8,中大型车,95,前置后驱,宝马
帝豪 2017款 三厢百万款 1.5L CVT向上版,7,2017-12,福州,3.80,9.86,自动,国V,1.5L,2023-12-04,2023-12,2023-12,0,109,L4,紧凑型车,92,前置前驱,吉利汽车
奥迪A3 2019款 Limousine 35 TFSI 时尚型 国VI,3.7,2019-09,福州,11.60,23.75,自动,国VI,1.4L,2023-10-19,2025-09,2024-09,0,150,L4,紧凑型车,95,前置前驱,奥迪
福睿斯 2015款 1.5L 自动舒适型,8,2015-03,福州,2.98,11.70,自动,国V,1.5L,2023-10-02,2024-03,2024-03,0,113,L4,紧凑型车,92,前置前驱,福特
雷克萨斯ES 2015款 200 精英版,5.7,2017-07,福州,16.80,30.28,自动,欧IV,2L,2023-10-02,2024-07,2024-07,0,167,L4,中大型车,92,前置前驱,雷克萨斯
宋MAX 2017款 1.5T 自动智联尊贵型 7座,6,2018-07,福州,6.49,13.01,自动,国V,1.5L,2023-09-26,2024-07,2024-07,0,154,L4,,92,前置前驱,比亚迪
Panamera 2019款 Panamera 4 行政加长版 2.9T,2,2020-02,福州,99.80,130.91,自动,国VI,2.9L,2023-09-24,2024-02,2024-02,1,330,V6,大型车,95,前置四驱,保时捷
Levante 2018款 3.0T 标准版,7,2018-05,福州,42.80,104.40,自动,国V,3L,2023-10-24,2024-05,2024-05,7,350,V6,中大型SUV,95,前置四驱,玛莎拉蒂
比亚迪L3 2013款 1.5L 自动舒适型,7,2015-02,福州,1.98,6.61,自动,国IV(国V),1.5L,2023-09-23,2024-02,2024-02,1,109,L4,紧凑型车,92,前置前驱,比亚迪
宝来 2020款 1.5L 自动舒适型,3.3,2020-03,福州,7.80,14.65,自动,国VI,1.5L,2023-09-19,2024-03,2024-03,0,113,L4,紧凑型车,92,前置前驱,大众
奔驰A级 2019款 A 200 L,11,2019-06,福州,14.60,28.31,自动,国VI,1.3L,2023-09-17,2025-06,2024-06,1,163,L4,紧凑型车,95,前置前驱,奔驰
荣威i5 2019款 1.5L 自动4G互联领豪版,6.3,2019-07,福州,3.80,9.54,自动,国VI,1.5L,2023-11-26,2025-07,2024-07,1,120,L4,紧凑型车,92,前置前驱,荣威
奔驰C级(进口) 2015款 C 200 旅行轿车,11,2016-08,福州,16.00,45.48,自动,欧V,2L,2023-08-24,2023-08,2023-08,0,184,L4,中型车,95,前置后驱,奔驰
揽胜运动版 2014款 3.0 SC V6 HSE,13,2013-10,福州,28.80,113.76,自动,欧V,3L,2023-08-31,2023-10,2023-10,0,340,V6,中大型SUV,95,前置四驱,路虎
标致3008 2016款 1.6THP 自动标准版,8,2017-02,福州,4.98,17.99,自动,国IV(国V),1.6L,2023-08-06,2024-02,2024-02,0,167,L4,紧凑型SUV,92,前置前驱,标致
途观 2013款 1.8TSI 自动两驱豪华型,10,2013-10,福州,4.98,28.20,自动,国IV(国V),1.8L,2023-11-11,2023-10,2023-10,0,160,L4,紧凑型SUV,95,前置前驱,大众
奔驰E级 2019款 改款 E 300 L 时尚型,6,2019-08,福州,28.30,50.56,自动,国VI,2L,2023-11-08,2023-08,2023-08,1,258,L4,中大型车,95,前置后驱,奔驰
Rapide 2013款 6.0L S,2.5,2013-07,福州,90.00,389.55,自动,欧IV,6L,2023-10-05,2023-07,2023-07,2,558,V12,大型车,95,前置后驱,阿斯顿・马丁
思域 2016款 220TURBO CVT豪华版,2.7,2019-05,福州,8.80,15.19,自动,国V,1.5L,2023-07-23,2023-05,2023-05,0,177,L4,紧凑型车,92,前置前驱,本田
宝马M3 2021款 M3四门轿车 M xDrive 雷霆版,0.4,2022-06,福州,88.80,97.68,自动,国VI,3L,2023-11-28,2024-06,2023-06,0,510,L6,中型车,95,前置四驱,宝马
奥迪Q5L 2018款 40 TFSI 荣享时尚型 国V,9.6,2019-09,福州,22.30,44.92,自动,国V,2L,2023-12-08,2025-09,2024-09,0,190,L4,中型SUV,95,前置四驱,奥迪
天籁 2021款 2.0L XL 舒适版,2.2,2021-09,福州,12.80,20.39,自动,国VI,2L,2023-12-01,2025-09,2024-09,0,156,L4,中型车,92,前置前驱,日产
丰田C-HR 2021款 2.0L 豪华版,4,2021-08,福州,10.50,17.45,自动,国VI,2L,2023-11-22,2025-08,2024-08,0,171,L4,小型SUV,92,前置前驱,丰田
途昂X 2021款 380TSI 四驱豪华版,3.3,2021-01,福州,21.00,32.78,自动,国VI,2L,2023-11-22,2025-01,2024-01,0,220,L4,中大型SUV,95,前置四驱,大众
宝马5系GT 2014款 528i 领先型,11,2015-09,福州,17.50,74.68,自动,欧V,2L,2023-11-09,2024-09,2024-09,6,245,L4,中大型车,95,前置后驱,宝马
Panamera 2014款 Panamera 3.0T,10,2016-09,福州,42.00,124.29,自动,欧V,3L,2023-11-09,2024-09,2024-09,5,320,V6,大型车,95,前置后驱,保时捷
smart forfour 2018款 1.0L 52千瓦激情版,4.9,2018-01,福州,6.60,14.42,自动,国V,1L,2023-11-09,2024-01,2024-01,1,71,L3,微型车,95,后置后驱,smart
颐达 2008款 1.6L 自动豪华型,15,2007-12,福州,1.70,15.17,自动,欧III,1.6L,2023-11-09,2024-06,2023-12,2,109,L4,紧凑型车,92,前置前驱,日产
凯迪拉克XT4 2022款 28T 两驱豪华型,2.6,2022-01,福州,18.00,31.77,自动,国VI,2L,2023-10-19,2024-01,2024-01,1,237,L4,紧凑型SUV,95,前置前驱,凯迪拉克
发现 2019款 3.0 SC V6 HSE,6.9,2019-05,福州,45.00,90.94,自动,国VI,3L,2023-11-07,2025-05,2024-05,1,340,V6,中大型SUV,95,前置四驱,路虎
朗动 2016款 1.6L 自动智能型,8,2016-09,福州,4.50,12.57,自动,国V,1.6L,2023-11-09,2023-09,2023-09,3,128,L4,紧凑型车,92,前置前驱,现代
奥迪Q5L 2021款 40 TFSI 时尚致雅型,4.3,2021-10,福州,27.80,43.07,自动,国VI,2L,2023-05-20,2023-10,2023-10,0,190,L4,中型SUV,95,前置四驱,奥迪
悦纳 2016款 1.4L 手动炫酷版GLS,9,2018-09,福州,3.28,8.45,手动,国V,1.4L,2023-12-08,2024-09,2024-09,0,100,L4,小型车,92,前置前驱,现代
福睿斯 2017款 1.5L 自动舒适型,5.5,2017-10,福州,2.30,11.70,自动,国V,1.5L,2023-12-06,2024-10,2024-10,0,113,L4,紧凑型车,92,前置前驱,福特
宝骏310 2016款 1.2L 手动豪华型,5,2016-12,福州,1.68,5.41,手动,国V,1.2L,2023-12-06,2023-12,2023-12,0,82,L4,小型车,92,前置前驱,宝骏
奔驰E级 2021款 E 300 L 豪华型,4,2021-01,福州,41.80,54.03,自动,国VI,2L,2023-12-06,2025-01,2024-01,0,258,L4,中大型车,95,前置后驱,奔驰
名爵6 2020款 1.5T 自动领潮风尚版,2.2,2020-09,福州,5.58,11.48,自动,国VI,1.5L,2023-12-06,2024-09,2024-09,0,181,L4,紧凑型车,92,前置前驱,名爵
雅阁 2018款 260TURBO 豪华版 国VI,2.96,2020-03,福州,13.88,21.69,自动,国VI,1.5L,2023-12-06,2024-03,2024-03,0,194,L4,中型车,92,前置前驱,本田
哈弗F7x 2019款 1.5T 两驱极智科技版,3.78,2020-04,福州,7.18,14.86,自动,国VI,1.5L,2023-12-06,2024-04,2024-04,0,169,L4,紧凑型SUV,92,前置前驱,哈弗
博越 2020款 1.8TD DCT智慧PRO,4.5,2019-12,福州,6.88,13.76,自动,国VI,1.8L,2023-12-06,2023-12,2023-12,0,184,L4,紧凑型SUV,92,前置前驱,吉利汽车
帝豪GS 2018款 领潮版 1.4T 自动臻尚智联型,2.89,2019-01,福州,5.28,12.24,自动,国V,1.4L,2023-12-06,2025-01,2024-01,0,133,L4,紧凑型SUV,92,前置前驱,吉利汽车
博越 2022款 博越X 1.8TD DCT智慧型,2.3,2021-09,福州,7.68,13.33,自动,国VI,1.8L,2023-12-06,2025-09,2024-09,0,184,L4,紧凑型SUV,92,前置前驱,吉利汽车
英朗 2017款 18T 双离合精英型,3.8,2018-02,福州,4.88,15.29,自动,国V,1.4L,2023-12-06,2024-02,2024-02,0,144,L4,紧凑型车,92,前置前驱,别克
英朗 2016款 15N 自动进取型,6,2016-07,福州,2.98,13.01,自动,国V,1.5L,2023-12-06,2024-07,2024-07,0,114,L4,紧凑型车,92,前置前驱,别克
奥迪S4 2020款 S4 3.0TFSI,3,2021-03,福州,34.80,50.89,自动,国VI,3L,2023-12-09,2025-03,2024-03,0,354,V6,中型车,95,前置四驱,奥迪
自由光 2017款 2.0L 优越版,5.6,2019-01,福州,7.88,23.86,自动,国V,2L,2023-10-13,2025-01,2024-01,2,155,L4,中型SUV,92,前置前驱,Jeep
逸动 2021款 PLUS 蓝鲸NE 1.4T GDI DCT旗舰型,1.3,2021-01,福州,5.80,11.28,自动,国VI,1.4L,2023-11-18,2025-01,2024-01,0,160,L4,紧凑型车,92,前置前驱,长安
T-ROC探歌 2022款 280TSI DSG两驱精英PLUS,1,2022-05,福州,10.48,17.25,自动,国VI,1.4L,2023-11-10,2024-05,2024-05,0,150,L4,紧凑型SUV,95,前置前驱,大众
哈弗H6 2020款 1.5GDIT 自动铂金冠军版,5,2020-01,福州,6.38,13.13,自动,国VI,1.5L,2023-10-17,2024-01,2024-01,0,169,L4,紧凑型SUV,92,前置前驱,哈弗
轩逸 2009款 1.6XE 自动舒适版,10.6,2011-11,福州,1.98,14.63,自动,国IV(国V),1.6L,2023-10-26,2023-11,2023-11,0,117,L4,紧凑型车,92,前置前驱,日产
标致508 2013款 2.0L 两周年纪念 自动天窗经典版,9.7,2014-12,福州,3.70,19.72,自动,国IV(国V),2L,2023-12-05,2023-12,2023-12,1,147,L4,中型车,92,前置前驱,标致
胜达 2019款 380 TGDi DLX 自动两驱智尊版 国V,5,2020-06,福州,13.30,26.36,自动,国V,2L,2023-08-17,2024-06,2024-06,0,240,L4,中型SUV,92,前置前驱,现代
宝马X5(进口) 2019款 xDrive40i M运动套装,4.59,2019-05,福州,49.80,82.48,自动,国VI,3L,2023-12-08,2025-5,2024-5,0,340,L6,中大型SUV,95,前置四驱,宝马
雷凌 2022款 TNGA 1.5L CVT进取版,4.2,2022-08,福州,6.20,12.35,自动,国VI,1.5L,2023-10-20,2024-8,2024-8,0,121,L3,紧凑型车,92,前置前驱,丰田
Mustang 2017款 2.3T 性能版,7.1,2017-01,福州,13.50,43.07,自动,国V,2.3L,2023-12-05,2024-01,2024-01,0,314,L4,跑车,92,前置后驱,福特
凯路威 2017款 2.0TSI 四驱豪华版 7座,7.9,2018-04,福州,23.68,45.46,自动,国V,2L,2023-11-16,2024-04,2024-04,2,204,L4,,95,前置四驱,大众
Ghibli 2014款 3.0T 标准版,5,2016-04,厦门,35.80,97.48,自动,欧V,3L,2023-09-15,2024-04,2024-04,2,330,V6,中大型车,95,前置后驱,玛莎拉蒂
起亚K3 2016款 1.6L 自动GLS,3.56,2016-06,福州,3.29,12.90,自动,国IV(国V),1.6L,2023-12-05,2024-06,2024-06,0,128,L4,紧凑型车,92,前置前驱,起亚
宝马5系 2018款 改款 530Li 领先型 M运动套装,8.9,2018-05,福州,23.80,51.77,自动,国V,2L,2023-12-02,2024-05,2024-05,1,252,L4,中大型车,95,前置后驱,宝马
凯迪拉克XT5 2016款 25T 豪华型,5.2,2017-03,福州,12.88,42.32,自动,国V,2L,2023-10-15,2024-3,2024-3,0,250,L4,中型SUV,95,前置前驱,凯迪拉克
红旗HS5 2022款 2.0T 智联旗享版,0.6,2023-02,福州,13.58,21.69,自动,国VI,2L,2023-11-28,2025-02,2024-02,0,224,L4,中型SUV,95,前置前驱,红旗
宝马5系 2018款 525Li M运动套装,7,2018-08,福州,20.30,47.42,自动,国V,2L,2023-12-04,2024-08,2024-08,1,184,L4,中大型车,95,前置后驱,宝马
宏光MINIEV 2021款 马卡龙夹心款 170km 磷酸铁锂,2,2022-07,福州,3.68,5.28,自动,纯电动,170km,2023-10-30,2024-07,2024-07,0,27,,微型车,后置后驱,"
            ",五菱汽车
宏光MINIEV 2022款 GAMEBOY 200km 玩咖款 磷酸铁锂,1.02,2022-08,福州,3.98,6.27,自动,纯电动,200km,2023-11-29,2024-8,2023-8,0,41,,微型车,后置后驱,"
            ",五菱汽车
传祺GA4 2018款 200T 自动豪华版,8.76,2019-06,福州,4.50,10.51,自动,国V,1.3L,2023-12-01,2024-6,2024-6,1,137,L4,紧凑型车,92,前置前驱,广汽传祺
捷豹XEL 2021款 2.0T 250PS R-DYNAMIC S进取运动版,1,2022-06,福州,19.88,35.47,自动,国VI,2L,2023-11-08,2024-06,2024-06,1,250,L4,中型车,95,前置后驱,捷豹
亚洲龙 2022款 2.0L 豪华版,0.01,2023-06,福州,18.18,23.64,自动,国VI,2L,2023-10-10,2025-6,2024-6,0,178,L4,中型车,92,前置前驱,丰田
Model Y 2021款 标准续航后驱版,2,2021-12,福州,21.58,31.67,自动,纯电动,525km,2023-12-06,2023-12,2023-12,0,299,,中型SUV,后置后驱,"
            ",特斯拉
宝马3系 2021款 改款 320Li M运动套装,5.9,2021-04,福州,23.50,34.62,自动,国VI,2L,2023-10-22,2025-04,2024-04,1,156,L4,中型车,95,前置后驱,宝马
雅阁 2016款 2.0L 舒适版,9,2018-01,福州,9.50,19.52,自动,国IV(国V),2L,2023-12-04,2024-1,2024-1,0,155,L4,中型车,92,前置前驱,本田
凯迪拉克CT6 2017款 28T 领先型,9,2017-09,福州,16.20,59.69,自动,国V,2L,2023-11-26,2024-09,2024-09,2,276,L4,中大型车,95,前置后驱,凯迪拉克
宝马3系 2016款 320Li 时尚型,10,2016-07,福州,11.60,37.97,自动,国IV(国V),2L,2023-10-31,2024-07,2024-07,1,184,L4,中型车,95,前置后驱,宝马
保时捷911 2020款 Carrera 3.0T,1.8,2020-01,福州,99.99,137.31,自动,国VI,3L,2023-11-12,2024-01,2024-01,0,385,H6,跑车,95,后置后驱,保时捷
豪越 2020款 1.8TD DCT旗舰型 7座,1.4,2021-03,福州,6.98,15.48,自动,国VI,1.8L,2023-11-24,2025-03,2024-03,0,184,L4,中型SUV,92,前置前驱,吉利汽车
宝马1系 2017款 118i 运动型,8.5,2017-09,福州,8.39,24.94,自动,国V,1.5L,2023-11-15,2024-09,2024-09,0,136,L3,紧凑型车,95,前置前驱,宝马
宝马5系 2018款 525Li M运动套装,4.6,2018-12,福州,23.50,47.42,自动,国V,2L,2023-11-29,2024-12,2023-12,0,184,L4,中大型车,95,前置后驱,宝马
胜达 2015款 2.4L 自动两驱智能型 5座,10,2016-03,福州,5.60,26.03,自动,国IV(国V),2.4L,2023-10-09,2024-03,2024-03,0,189,L4,中型SUV,92,前置前驱,现代
MINI 2012款 1.6L ONE Baker Street,9,2012-12,福州,5.30,26.59,自动,欧IV,1.6L,2023-12-07,2023-12,2023-12,1,98,L4,小型车,92,前置前驱,MINI
蒙迪欧 2013款 2.0L GTDi200豪华型,9.1,2015-02,福州,4.60,24.18,自动,国IV(国V),2L,2023-09-27,2024-02,2024-02,0,203,L4,中型车,92,前置前驱,福特
凯迪拉克XT4 2020款 28T 两驱领先型,5.2,2020-03,福州,15.80,31.45,自动,国VI,2L,2023-10-14,2024-03,2024-03,1,241,L4,紧凑型SUV,95,前置前驱,凯迪拉克
传祺GS4 2015款 200T G-DCT豪华版,10.6,2016-05,福州,4.30,14.85,自动,国V,1.3L,2023-11-11,2024-05,2024-05,0,137,L4,紧凑型SUV,92,前置前驱,广汽传祺
QQ冰淇淋 2022款 170km 圣代 磷酸铁锂,0.69,2022-11,福州,3.42,4.98,自动,纯电动,170km,2023-10-27,2024-11,2023-11,0,27,,微型车,后置后驱,"
            ",奇瑞新能源
帝豪 2017款 三厢百万款 1.5L CVT向上版,7,2017-12,福州,3.80,9.86,自动,国V,1.5L,2023-12-04,2023-12,2023-12,0,109,L4,紧凑型车,92,前置前驱,吉利汽车
宝马X5(进口) 2020款 xDrive40i M运动套装,5.7,2020-01,福州,50.80,82.48,自动,国VI,3L,2023-10-25,2024-01,2024-01,0,340,L6,中大型SUV,95,前置四驱,宝马
英朗 2013款 GT 1.6L 自动舒适版,9.3,2013-05,福州,2.48,16.03,自动,国IV(国V),1.6L,2023-07-25,2024-05,2024-05,0,121,L4,紧凑型车,92,前置前驱,别克
博越 2018款 1.8TD 自动两驱智慧型4G互联版,10,2018-05,福州,5.38,15.39,自动,国V,1.8L,2023-11-27,2024-05,2024-05,0,184,L4,紧凑型SUV,92,前置前驱,吉利汽车
蔚来ES6 2020款 600KM 运动版,2,2022-10,福州,27.30,46.24,自动,纯电动,600km,2023-11-25,2024-10,2024-10,0,435,,中型SUV,双电机四驱,"
            ",蔚来
宝马X1 2018款 sDrive18Li 尊享型,9,2018-09,福州,11.00,32.98,自动,国V,1.5L,2023-11-25,2024-09,2024-09,0,136,L3,紧凑型SUV,95,前置前驱,宝马
Model Y 2022款 改款 后轮驱动版,1.9,2022-09,福州,22.50,28.65,自动,纯电动,545km,2023-11-25,2024-09,2024-09,0,264,,中型SUV,后置后驱,"
            ",特斯拉
皇冠 2015款 2.5L 智享版,9.7,2017-07,福州,18.98,30.91,自动,国V,2.5L,2023-12-04,2023-7,2023-7,0,193,V6,中大型车,92,前置后驱,丰田
汉兰达 2009款 2.7L 两驱5座运动版,10,2012-01,福州,5.98,30.26,自动,国IV,2.7L,2023-12-04,2024-1,2024-1,0,190,L4,中型SUV,92,前置前驱,丰田
博越 2016款 1.8TD 自动智尊型,9.1,2016-11,福州,4.78,16.15,自动,国V,1.8L,2023-11-12,2023-11,2023-11,0,184,L4,紧凑型SUV,92,前置前驱,吉利汽车
卡罗拉 2013款 特装版 1.8L CVT至酷版GL-i,10,2014-01,福州,2.68,16.48,自动,国IV(国V),1.8L,2023-11-13,2024-1,2024-1,0,140,L4,紧凑型车,92,前置前驱,丰田
远景X3 2017款 1.5L 自动尊贵型,10,2017-09,福州,3.68,7.15,自动,国V,1.5L,2023-10-25,2024-09,2024-09,0,102,L4,小型SUV,92,前置前驱,吉利汽车
凌渡 2019款 280TSI DSG舒适版 国VI,15,2019-10,福州,8.00,19.64,自动,国VI,1.4L,2023-11-23,2025-10,2024-10,1,150,L4,紧凑型车,95,前置前驱,大众
凯迪拉克XTS 2018款 28T 精英型,7,2018-09,福州,14.60,34.72,自动,国V,2L,2023-10-21,2024-09,2024-09,0,269,L4,中大型车,95,前置前驱,凯迪拉克
宝马5系 2018款 528Li 上市特别版,7,2018-02,福州,19.80,48.84,自动,国V,2L,2023-11-26,2024-02,2024-02,1,224,L4,中大型车,95,前置后驱,宝马
朗逸 2018款 1.5L 自动风尚版 国V,8.8,2019-05,福州,6.78,13.56,自动,国V,1.5L,2023-11-21,2025-05,2024-05,0,116,L4,紧凑型车,92,前置前驱,大众
荣威RX5 2018款 20T 两驱自动互联网智惠版,10,2018-05,福州,5.00,15.61,自动,国V,1.5L,2023-12-04,2024-05,2024-05,0,169,L4,紧凑型SUV,92,前置前驱,荣威
比亚迪L3 2013款 1.5L 自动舒适型,7,2015-02,福州,1.98,6.61,自动,国IV(国V),1.5L,2023-09-23,2024-02,2024-02,1,109,L4,紧凑型车,92,前置前驱,比亚迪
迈锐宝 2013款 2.4L 自动豪华版,10.6,2013-09,福州,2.78,21.70,自动,国IV(国V),2.4L,2023-11-03,2024-09,2024-09,0,186,L4,中型车,92,前置前驱,雪佛兰
卡罗拉 2014款 1.6L CVT GL-i,14,2015-03,福州,4.50,13.87,自动,国IV(国V),1.6L,2023-11-08,2024-03,2024-03,1,122,L4,紧凑型车,92,前置前驱,丰田
宝马7系 2018款 730Li 尊享型 M运动套装,7,2018-01,福州,36.80,97.48,自动,欧VI,2L,2023-11-19,2024-1,2024-1,0,258,L4,大型车,95,前置后驱,宝马
凯迪拉克XT5 2017款 周年庆版 25T 豪华型,7.3,2017-06,福州,15.30,42.32,自动,国V,2L,2023-10-27,2024-06,2024-06,2,250,L4,中型SUV,95,前置前驱,凯迪拉克
途昂 2017款 380TSI 四驱豪华版,8,2018-01,福州,17.80,40.04,自动,国V,2L,2023-11-25,2024-01,2024-01,1,220,L4,中大型SUV,95,前置四驱,大众
帝豪新能源 2021款 EV Pro 畅行版,4.8,2021-11,福州,7.40,17.56,自动,纯电动,421km,2023-11-24,2023-11,2023-11,0,204,,紧凑型车,前置前驱,"
            ",吉利汽车
Cayenne 2015款 Cayenne 3.0T,16,2015-08,福州,29.80,105.51,自动,欧V,3L,2023-12-07,2024-08,2024-08,0,333,V6,中大型SUV,95,前置四驱,保时捷
Mustang 2017款 2.3T 性能版,4,2020-06,福州,17.58,43.07,自动,国V,2.3L,2023-11-17,2024-06,2024-06,0,314,L4,跑车,92,前置后驱,福特
揽胜 2015款 3.0 TDV6 Vogue,11,2016-11,福州,63.80,162.60,自动,欧V,3L,2023-11-20,2023-11,2023-11,3,258,V6,中大型SUV,0,前置四驱,路虎
奇骏 2019款 2.0L CVT舒适版 2WD,8.7,2018-12,福州,9.68,21.36,自动,国VI,2L,2023-12-08,2024-12,2023-12,0,154,L4,紧凑型SUV,92,前置前驱,日产
明锐 2010款 2.0L 自动逸俊版,8,2011-03,福州,1.88,16.50,自动,国IV,2L,2023-11-10,2024-03,2024-03,0,120,L4,紧凑型车,92,前置前驱,斯柯达
凯迪拉克XT4 2020款 28T 两驱领先型,3.5,2020-01,福州,14.60,31.45,自动,国VI,2L,2023-09-12,2024-1,2024-1,0,241,L4,紧凑型SUV,95,前置前驱,凯迪拉克
博瑞 2015款 2.4L 舒适型,11.6,2015-12,福州,3.40,14.09,自动,国V,2.4L,2023-11-24,2023-12,2023-12,0,162,L4,中型车,92,前置前驱,吉利汽车
长安欧尚X7 2021款 1.5T 自动领航型,4.5,2021-07,福州,6.66,13.01,自动,国VI,1.5L,2023-11-30,2024-7,2024-7,0,178,L4,紧凑型SUV,92,前置前驱,长安欧尚
远景X6 2020款 1.4T CVT亚运版,2.8,2020-12,福州,4.58,10.84,自动,国VI,1.4L,2023-11-29,2024-12,2023-12,0,141,L4,紧凑型SUV,92,前置前驱,吉利汽车
凌渡 2021款 230TSI DSG风尚版,4,2020-11,福州,8.50,16.38,自动,国VI,1.4L,2023-11-25,2024-11,2023-11,0,131,L4,紧凑型车,95,前置前驱,大众
昂科威 2016款 20T 两驱领先型,9,2016-07,福州,5.80,23.87,自动,国V,1.5L,2023-11-30,2024-07,2024-07,0,169,L4,中型SUV,92,前置前驱,别克
宝马5系 2020款 530Li 尊享型 豪华套装,8,2020-01,福州,33.68,55.02,自动,国VI,2L,2023-10-07,2024-01,2024-01,1,252,L4,中大型车,95,前置后驱,宝马
别克GL8 2017款 ES 28T 旗舰型 国V,9.5,2017-04,福州,19.98,43.41,自动,国V,2L,2023-10-24,2024-04,2024-04,0,260,L4,,95,前置前驱,别克
迈腾 2018款 330TSI DSG 豪华型,4.6,2018-04,福州,10.50,25.50,自动,国V,1.8L,2023-09-12,2024-4,2024-4,0,180,L4,中型车,95,前置前驱,大众
骐达TIIDA 2016款 1.6L CVT智行版,2,2018-01,福州,5.38,13.34,自动,国V,1.6L,2023-11-29,2024-01,2024-01,0,126,L4,紧凑型车,92,前置前驱,日产
福克斯 2012款 两厢 2.0L 自动豪华运动型,9,2012-12,福州,2.70,17.68,自动,国IV,2L,2023-10-31,2023-12,2023-12,0,170,L4,紧凑型车,92,前置前驱,福特
凯迪拉克ATS-L 2017款 28T 时尚型,9,2017-11,福州,10.30,31.89,自动,国IV(国V),2L,2023-09-17,2023-11,2023-11,1,279,L4,中型车,95,前置后驱,凯迪拉克
雅阁 2016款 混动 2.0L 锐酷版,6.3,2017-05,福州,10.98,26.03,自动,国V,2L,2023-10-30,2024-05,2024-05,0,146,L4,中型车,92,前置前驱,本田
小鹏P7 2021款 480N,7.3,2022-03,福州,14.80,23.87,自动,纯电动,480km,2023-10-30,2024-3,2024-3,0,267,,中型车,后置后驱,"
            ",小鹏
皇冠 2007款 2.5L Royal 特别版,13.9,2007-10,福州,5.38,35.60,自动,欧IV,2.5L,2023-11-10,2024-04,2024-10,1,197,V6,中大型车,95,前置后驱,丰田
宝马X5(进口) 2017款 xDrive28i,6.9,2017-12,福州,28.80,82.28,自动,欧VI,2L,2023-12-07,2023-12,2023-12,1,245,L4,中大型SUV,95,前置四驱,宝马
雷克萨斯CT 2012款 CT200h 精英版,9.6,2012-04,福州,6.90,30.28,自动,国IV(国V),1.8L,2023-11-10,2024-04,2024-04,1,99,L4,紧凑型车,92,前置前驱,雷克萨斯
宝马5系 2018款 528Li 上市特别版,5,2018-01,福州,21.00,48.84,自动,国V,2L,2023-11-29,2024-01,2024-01,1,224,L4,中大型车,95,前置后驱,宝马
宝马5系 2014款 528Li 豪华设计套装,12,2015-01,福州,15.00,67.26,自动,国IV(国V),2L,2023-12-05,2024-01,2024-01,1,245,L4,中大型车,95,前置后驱,宝马
凯迪拉克ATS-L 2017款 28T 时尚型,2.3,2018-03,福州,10.20,31.89,自动,国IV(国V),2L,2023-12-05,2024-03,2024-03,0,279,L4,中型车,95,前置后驱,凯迪拉克
凯迪拉克SRX 2013款 3.0L 旗舰型,7.1,2013-02,福州,4.62,62.74,自动,国V,3L,2023-12-05,2024-02,2024-02,0,271,V6,中型SUV,95,前置四驱,凯迪拉克
嘉年华 2010款 三厢 1.5L 自动光芒限定版,8.6,2010-07,福州,1.70,11.28,自动,国IV,1.5L,2023-12-03,2024-07,2024-07,1,103,L4,小型车,92,前置前驱,福特
坦克300 2021款 越野版 2.0T 征服者,0.8,2023-07,福州,18.50,23.21,自动,国VI,2L,2023-12-02,2025-7,2024-7,0,227,L4,紧凑型SUV,92,前置四驱,坦克
宝马1系 2020款 125i 领先型M运动套装,6.9,2020-03,福州,11.60,26.46,自动,国VI,2L,2023-11-29,2024-03,2024-03,0,192,L4,紧凑型车,95,前置前驱,宝马
途昂 2017款 330TSI 两驱豪华版,4.6,2018-10,福州,15.80,36.79,自动,国V,2L,2023-09-21,2024-10,2023-10,0,186,L4,中大型SUV,95,前置前驱,大众
北京BJ40 2020款 2.0T 自动四驱城市猎人版至尊型,4.3,2021-04,福州,12.98,20.60,自动,国VI,2L,2023-11-15,2024-4,2024-4,0,224,L4,紧凑型SUV,92,前置四驱,北京
标致408 2018款 改款 350THP 自动豪华版,6,2018-04,福州,5.00,17.55,自动,国V,1.6L,2023-08-22,2024-04,2024-04,0,167,L4,紧凑型车,92,前置前驱,标致
星越L 2021款 2.0TD DCT EVO两驱尊贵型,4,2022-04,福州,12.50,16.85,自动,国VI,2L,2023-11-24,2024-04,2024-04,0,218,L4,紧凑型SUV,95,前置前驱,吉利汽车
