车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
Macan 2017款  Macan 2.0T,8.5,2017-07,泉州,26.98,59.70,自动,欧V,2L,2023-10-15,2024-07,2024-07,2,252,L4,中型SUV,95,前置四驱,保时捷
威霆 2021款 2.0T 精英版 7座,3.2,2022-04,泉州,34.6,31.89,自动,国VI,2L,2023-11-22,2024-04,2024-04,0,211,L4,,95,前置后驱,奔驰
奔驰GLB 2021款 GLB 200 时尚型,5.0,2021-08,泉州,21.0,35.69,自动,国VI,1.3L,2023-11-01,2025-08,2024-08,0,163,L4,紧凑型SUV,95,前置前驱,奔驰
宝马5系GT 2010款 535i 豪华型,15.0,2010-11,泉州,8.58,105.07,自动,欧IV,3L,2023-12-09,2024-11,2024-11,2,306,L6,中大型车,95,前置后驱,宝马
宝马iX3 2022款 改款 创领型,0.4,2022-11,泉州,27.98,48.30,自动,纯电动,535km,2023-11-16,2024-11,2023-11,0,286,,中型SUV,,后置后驱,宝马
奔驰E级 2019款 E 300 L 时尚型,9.1,2019-02,泉州,29.8,50.56,自动,国VI,2L,2023-11-02,2025-02,2024-02,1,245,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2017款 E 200 L 4MATIC,12.3,2017-04,泉州,,,自动,欧V,2L,2023-12-05,2024-04,2024-04,1,184,L4,中大型车,95,前置四驱,奔驰
领航员 2020款 3.5T 总统系列,0.04,2023-10,泉州,105.8,130.04,自动,国VI,3.5L,2023-11-22,2025-10,2024-10,0,388,V6,大型SUV,92,前置四驱,林肯
高尔夫 2016款 1.4TSI 自动R-Line,12.0,2015-12,泉州,6.35,18.66,自动,国V,1.4L,2023-12-09,2023-12,2023-12,0,150,L4,紧凑型车,95,前置前驱,大众
大迈X5 2015款 1.5T CVT地主型 国IV,7.0,2016-02,泉州,1.98,10.08,自动,国IV,1.5L,2023-11-29,2024-02,2024-02,0,150,L4,紧凑型SUV,92,前置前驱,众泰
奔驰GLC 2020款 GLC 260 L 4MATIC 豪华型,9.5,2019-11,泉州,27.0,45.89,自动,国VI,2L,2023-10-27,2023-11,2023-11,0,197,L4,中型SUV,95,前置四驱,奔驰
奔驰GLC 2020款 改款 GLC 260 L 4MATIC 动感型,3.0,2020-04,泉州,31.8,42.85,自动,国VI,2L,2023-09-04,2024-04,2024-04,1,197,L4,中型SUV,95,前置四驱,奔驰
宝马5系 2019款 改款 530Li 尊享型 M运动套装,5.7,2019-06,泉州,23.98,55.02,自动,国VI,2L,2023-12-03,2025-06,2024-06,2,252,L4,中大型车,95,前置后驱,宝马
奔驰G级AMG 2021款 AMG G 63,1.0,2021-08,泉州,243.8,266.81,自动,国VI,4L,2023-12-06,2025-08,2024-08,0,585,V8,中大型SUV,95,前置四驱,奔驰
奔驰C级AMG 2019款 AMG C 63 轿跑车,4.0,2019-11,泉州,60.8,103.42,自动,国VI,4L,2023-10-07,2023-11,2023-11,0,476,V8,中型车,95,前置后驱,奔驰
奔驰G级AMG 2021款 AMG G 63,1.6,2021-08,泉州,245.0,266.81,自动,国VI,4L,2023-12-01,2025-08,2024-08,0,585,V8,中大型SUV,95,前置四驱,奔驰
奔驰GLC 2020款 GLC 260 L 4MATIC 豪华型,10.0,2020-07,泉州,28.8,45.89,自动,国VI,2L,2023-11-23,2024-07,2024-07,1,197,L4,中型SUV,95,前置四驱,奔驰
奔驰E级 2019款 E 300 L 豪华型,7.5,2019-07,泉州,33.8,53.49,自动,国VI,2L,2023-11-20,2025-07,2024-07,0,245,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2020款 E 300 L 豪华型,5.2,2020-05,泉州,36.8,53.49,自动,国VI,2L,2023-10-31,2024-05,2024-05,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2020款 改款 C 200 L 时尚型运动版,2.5,2020-05,泉州,22.8,34.28,自动,国VI,1.5L,2023-09-20,2024-05,2024-05,0,156,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2020款 GLC 260 L 4MATIC 豪华型,6.8,2020-07,泉州,30.5,45.89,自动,国VI,2L,2023-12-09,2024-07,2024-07,0,197,L4,中型SUV,95,前置四驱,奔驰
奔驰E级 2019款 E 300 L 豪华型,8.0,2019-01,泉州,30.9,53.49,自动,国VI,2L,2023-12-05,2025-01,2024-01,0,245,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2010款 C 180K 经典型,16.1,2011-10,泉州,4.58,33.43,自动,欧IV,1.6L,2023-12-09,2024-10,2024-10,1,156,L4,中型车,95,前置后驱,奔驰
奔驰S级 2017款 S 320 L 商务型升级版,5.3,2017-07,泉州,53.8,101.82,自动,欧V,3L,2023-10-02,2024-07,2024-07,1,272,V6,大型车,95,前置后驱,奔驰
奔驰E级 2019款 E 300 L 运动豪华型,6.2,2019-04,泉州,32.8,53.49,自动,国VI,2L,2023-12-08,2025-04,2024-04,1,245,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2019款 E 300 L 时尚型,9.0,2019-01,泉州,33.8,50.56,自动,国VI,2L,2023-10-12,2025-01,2024-01,1,245,L4,中大型车,95,前置后驱,奔驰
奔驰GLA 2022款 改款 GLA 200,1.35,2022-04,泉州,20.8,32.14,自动,国VI,1.3L,2023-12-01,2024-04,2024-04,2,163,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰E级 2023款 E 300 L 豪华型,2.0,2023-05,泉州,48.5,54.72,自动,国VI,2L,2023-11-01,2025-05,2024-05,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLB 2022款 GLB 200 时尚型,0.78,2022-05,泉州,22.8,35.69,自动,国VI,1.3L,2023-12-01,2024-05,2024-05,1,163,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰C级 2008款 C 200K 时尚型,13.0,2010-04,泉州,4.98,42.88,自动,欧IV,1.8L,2023-12-08,2024-04,2024-04,1,184,L4,中型车,95,前置后驱,奔驰
奔驰GLB 2020款 改款 GLB 200 时尚型,4.3,2021-01,泉州,21.8,35.69,自动,国VI,1.3L,2023-12-01,2025-01,2024-01,1,163,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰C级新能源 2023款 C 350 eL,1.0,2022-11,泉州,29.8,44.21,自动,插电混动,105km,2023-12-02,2024-11,2023-11,1,204,L4,中型车,,前置后驱,奔驰
奔驰C级新能源 2023款 C 350 eL,1.95,2022-10,泉州,28.8,44.21,自动,插电混动,105km,2023-12-08,2024-10,2024-10,1,204,L4,中型车,,前置后驱,奔驰
奔驰S级 2014款 改款 S 500 L 4MATIC,13.0,2016-05,泉州,66.8,227.73,自动,欧V,4L,2023-07-18,2024-05,2024-05,2,421,V8,大型车,95,前置四驱,奔驰
奔驰C级 2016款 C 180 L 运动型,9.0,2015-11,泉州,13.2,35.36,自动,欧V,1.6L,2023-11-24,2023-11,2023-11,0,156,L4,中型车,95,前置后驱,奔驰
奔驰C级 2015款 C 200 L,9.0,2015-03,泉州,13.6,40.05,自动,欧V,2L,2023-11-28,2024-03,2024-03,0,184,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2018款 改款 GLC 260 4MATIC 豪华型,10.7,2018-06,泉州,23.28,48.30,自动,欧V,2L,2023-11-04,2024-06,2024-06,1,211,L4,中型SUV,95,前置四驱,奔驰
奔驰S级 2014款 S 320 L 商务型,16.0,2015-02,泉州,39.98,101.82,自动,欧V,3L,2023-10-10,2024-02,2024-02,3,272,V6,大型车,95,前置后驱,奔驰
奔驰E级 2019款 改款 E 300 L 豪华型,8.0,2019-07,泉州,34.2,53.49,自动,国VI,2L,2023-10-22,2025-07,2024-07,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2019款 改款 E 300 L 豪华型,8.0,2019-02,泉州,34.28,53.49,自动,国VI,2L,2023-10-26,2025-02,2024-02,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLC 2020款 GLC 260 L 4MATIC 豪华型,7.0,2019-12,泉州,29.6,45.89,自动,国VI,2L,2023-12-07,2023-12,2023-12,0,197,L4,中型SUV,95,前置四驱,奔驰
奔驰E级 2019款 改款 E 300 L 豪华型,5.0,2019-06,泉州,31.8,53.49,自动,国VI,2L,2023-12-05,2025-06,2024-06,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLE 2017款 GLE 320 4MATIC 动感型,13.0,2017-12,泉州,36.8,84.45,自动,欧V,3L,2023-10-05,2023-12,2023-12,3,272,V6,中大型SUV,95,前置四驱,奔驰
奔驰GLC 2016款 GLC 200 4MATIC,10.8,2016-12,泉州,18.98,42.98,自动,欧V,2L,2023-08-05,2023-12,2023-12,0,184,L4,中型SUV,95,前置四驱,奔驰
奔驰GLA 2019款 GLA 200 时尚型,2.7,2019-11,泉州,15.98,30.70,自动,国VI,1.6L,2023-09-19,2023-11,2023-11,0,156,L4,紧凑型SUV,95,前置前驱,奔驰
威霆 2018款 2.0T 商务版 国VI,5.5,2019-05,泉州,,,自动,国VI,2L,2023-10-22,2025-05,2024-05,0,211,L4,,95,前置后驱,奔驰
奔驰C级 2021款 C 260 L 运动星耀臻藏版,4.3,2021-04,泉州,23.98,38.73,自动,国VI,1.5L,2023-11-13,2025-04,2024-04,0,184,L4,中型车,95,前置后驱,奔驰
奔驰E级 2018款 E 200 L 运动型,10.8,2017-11,泉州,24.5,47.41,自动,欧V,2L,2023-10-12,2023-11,2023-11,0,184,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2020款 改款 E 300 L 运动时尚型,6.4,2020-06,泉州,34.58,50.56,自动,国VI,2L,2023-12-05,2024-06,2024-06,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2019款 C 260 L,2.4,2018-12,泉州,22.98,38.08,自动,国VI,1.5L,2023-10-07,2024-12,2023-12,0,184,L4,中型车,95,前置后驱,奔驰
奔驰S级 2014款 S 400 L HYBRID,8.2,2014-12,泉州,36.6,162.60,自动,欧V,3.5L,2023-11-25,2023-12,2023-12,3,306,V6,大型车,95,前置后驱,奔驰
奔驰C级 2020款 C 260 运动版 4MATIC,9.5,2021-01,泉州,22.98,39.06,自动,国VI,1.5L,2023-12-08,2025-01,2024-01,0,184,L4,中型车,95,前置四驱,奔驰
奔驰A级 2019款 A 200 L,5.6,2019-05,泉州,16.2,28.31,自动,国VI,1.3L,2023-10-23,2025-05,2024-05,0,163,L4,紧凑型车,95,前置前驱,奔驰
马自达CX-5 2017款 2.0L 自动两驱智尚型 国V,5.0,2018-02,泉州,8.0,20.60,自动,国V,2L,2023-11-26,2024-02,2024-02,0,155,L4,紧凑型SUV,92,前置前驱,马自达
奔驰C级 2018款 C 200 L,4.6,2018-03,泉州,19.8,38.08,自动,欧V,2L,2023-05-09,2024-03,2024-03,0,184,L4,中型车,95,前置后驱,奔驰
奔驰E级 2019款 E 300 L 豪华型,7.0,2018-11,泉州,31.98,53.49,自动,国VI,2L,2023-12-01,2024-11,2024-11,2,245,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2022款 C 200 L 运动版,2.0,2022-01,泉州,27.5,35.30,自动,国VI,1.5L,2023-09-28,2024-01,2024-01,1,170,L4,中型车,95,前置后驱,奔驰
奔驰E级 2019款 改款 E 300 L 运动豪华型,6.0,2019-09,泉州,35.8,53.49,自动,国VI,2L,2023-11-04,2025-09,2024-09,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰S级 2014款 S 400 L 尊贵型,15.0,2014-02,泉州,42.98,135.47,自动,欧V,3L,2023-06-21,2024-02,2024-02,0,333,V6,大型车,95,前置后驱,奔驰
奔驰E级 2019款 改款 E 300 L 运动时尚型,4.8,2019-10,泉州,32.88,50.56,自动,国VI,2L,2023-12-07,2025-10,2024-10,1,258,L4,中大型车,95,前置后驱,奔驰
威霆 2016款 2.0T 精英版,9.3,2018-12,泉州,28.88,32.13,自动,国V,2L,2023-07-04,2024-12,2023-12,1,211,L4,,95,前置后驱,奔驰
奔驰E级 2019款 改款 E 300 L 豪华型,7.9,2019-07,泉州,35.5,53.49,自动,国VI,2L,2023-11-22,2025-07,2024-07,2,258,L4,中大型车,95,前置后驱,奔驰
奔驰CLA 2017款 改款 CLA 200 时尚型,13.0,2017-09,泉州,12.2,31.37,自动,欧V,1.6L,2023-09-23,2023-09,2023-09,0,156,L4,紧凑型车,95,前置前驱,奔驰
奔驰GLC 2017款 GLC 260 4MATIC 豪华型,9.0,2017-07,泉州,20.5,48.30,自动,欧V,2L,2023-12-09,2024-07,2024-07,0,211,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2022款 C 260 L 运动版,3.6,2021-11,泉州,28.9,38.12,自动,国VI,1.5L,2023-12-01,2025-11,2024-11,0,204,L4,中型车,95,前置后驱,奔驰
奔驰S级 2010款 S 600 L,12.6,2011-08,泉州,25.5,282.01,自动,欧IV,5.5L,2023-11-16,2023-08,2023-08,0,517,V12,大型车,98,前置后驱,奔驰
奔驰C级(进口) 2019款 C 260 旅行轿车,5.0,2019-11,泉州,23.8,42.42,自动,欧V,1.5L,2023-12-01,2023-11,2023-11,1,184,L4,中型车,95,前置后驱,奔驰
马自达CX-4 2020款 2.5L 自动两驱蓝天驾趣版,0.6,2021-11,泉州,14.68,19.52,自动,国VI,2.5L,2023-10-17,2023-11,2023-11,0,192,L4,紧凑型SUV,92,前置前驱,马自达
奔驰C级 2022款 改款 C 260 L 运动版,2.0,2022-07,泉州,28.88,37.93,自动,国VI,1.5L,2023-12-06,2024-07,2024-07,0,204,L4,中型车,95,前置后驱,奔驰
奔驰E级 2019款 改款 E 300 L 豪华型,7.0,2019-11,泉州,33.8,53.49,自动,国VI,2L,2023-11-01,2023-11,2023-11,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰A级 2020款 A 220 L 4MATIC 运动轿车,9.0,2019-10,泉州,17.5,32.54,自动,国VI,2L,2023-10-21,2023-10,2023-10,0,190,L4,紧凑型车,95,前置四驱,奔驰
奔驰E级 2019款 改款 E 300 L 豪华型,7.0,2019-05,泉州,33.8,53.49,自动,国VI,2L,2023-11-01,2025-05,2024-05,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLB 2021款 GLB 200 动感型,5.0,2021-02,泉州,20.98,34.60,自动,国VI,1.3L,2023-11-19,2025-02,2024-02,0,163,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰E级 2015款 改款 E 180 L 运动型,14.3,2015-09,泉州,12.98,43.20,自动,欧V,2L,2023-11-25,2023-09,2023-09,1,170,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2018款 C 200 L 运动版,6.2,2018-04,泉州,18.0,38.08,自动,欧V,2L,2023-07-26,2024-04,2024-04,0,184,L4,中型车,95,前置后驱,奔驰
奔驰G级 2013款 G 500,11.0,2014-11,泉州,79.8,184.31,自动,欧IV,5.5L,2023-12-08,2024-11,2024-11,0,388,V8,中大型SUV,95,前置四驱,奔驰
奔驰C级 2017款 C 200 L 运动版,12.0,2017-03,泉州,16.8,38.40,自动,欧V,2L,2023-10-26,2024-03,2024-03,0,184,L4,中型车,95,前置后驱,奔驰
奔驰C级 2020款 改款 C 260 L 运动版,5.0,2020-06,泉州,23.8,37.64,自动,国VI,1.5L,2023-10-04,2024-06,2024-06,0,184,L4,中型车,95,前置后驱,奔驰
奔驰GLA 2017款 GLA 200 动感型,3.0,2017-12,泉州,13.68,29.50,自动,国V,1.6L,2023-09-20,2023-12,2023-12,0,156,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰E级 2021款 改款 E 300 L 运动时尚型,6.5,2020-12,泉州,38.8,52.09,自动,国VI,2L,2023-05-31,2024-12,2023-12,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰S级 2016款 S 400 L 4MATIC,8.0,2017-06,泉州,58.0,147.41,自动,欧V,3L,2023-09-10,2024-06,2024-06,1,333,V6,大型车,95,前置四驱,奔驰
奔驰E级 2022款 E 300 L 尊贵型,1.2,2022-12,泉州,43.8,61.10,自动,国VI,2L,2023-12-06,2024-12,2023-12,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰EQS 2022款 450+ 先锋版,1.0,2022-03,泉州,49.8,117.19,自动,纯电动,849km,2023-12-07,2024-03,2024-03,0,333,,大型车,,后置后驱,奔驰
奔驰GLC 2020款 GLC 260 L 4MATIC 豪华型,6.0,2020-07,泉州,30.5,45.89,自动,国VI,2L,2023-11-24,2024-07,2024-07,0,197,L4,中型SUV,95,前置四驱,奔驰
奔驰GLK级 2013款 GLK 300 4MATIC 动感天窗型,11.2,2015-02,泉州,10.8,47.54,自动,欧V,3L,2023-12-03,2024-02,2024-02,0,245,V6,中型SUV,95,前置四驱,奔驰
奔驰E级 2020款 改款 E 300 L 殊享版,6.0,2020-05,泉州,38.88,54.25,自动,国VI,2L,2023-11-04,2024-05,2024-05,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLC 2018款 改款 GLC 260 4MATIC 豪华型,8.9,2018-07,泉州,22.58,48.30,自动,欧V,2L,2023-12-05,2024-07,2024-07,0,211,L4,中型SUV,95,前置四驱,奔驰
奔驰E级 2019款 E 300 L 豪华型,8.9,2019-01,泉州,34.68,53.49,自动,国VI,2L,2023-10-20,2025-01,2024-01,1,245,L4,中大型车,95,前置后驱,奔驰
奔驰GLE新能源 2021款 GLE 350 e 4MATIC,1.6,2021-06,泉州,58.5,86.82,自动,插电混动,103km,2023-12-07,2025-06,2024-06,0,211,L4,中大型SUV,,前置四驱,奔驰
奥迪A5 2021款 Sportback 40 TFSI 时尚动感型,2.0,2022-01,泉州,31.97,40.36,自动,国VI,2L,2023-09-04,2024-01,2024-01,1,204,L4,中型车,95,前置前驱,奥迪
奔驰S级 2010款 S 300 L 商务型,13.0,2009-09,泉州,9.9,100.95,自动,欧IV,3L,2023-12-02,2024-09,2024-09,0,231,V6,大型车,95,前置后驱,奔驰
沃尔沃XC90 2022款 B6 智雅豪华版 7座,6.3,2022-01,泉州,40.8,84.87,自动,国VI,2L,2023-11-30,2024-01,2024-01,1,299,L4,中大型SUV,95,前置四驱,沃尔沃
奔驰E级 2016款 E 300 L 豪华型,10.0,2018-07,泉州,29.8,54.25,自动,欧V,2L,2023-10-31,2024-07,2024-07,1,245,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2016款 C 200 运动版,9.0,2016-04,泉州,13.9,34.17,自动,欧V,2L,2023-11-28,2023-04,2023-04,0,184,L4,中型车,95,前置后驱,奔驰
奔驰C级 2020款 C 200 L 时尚型运动版,4.2,2019-11,泉州,21.8,34.28,自动,国VI,1.5L,2023-11-19,2023-11,2023-11,0,156,L4,中型车,95,前置后驱,奔驰
奔驰E级 2017款 E 300 L 运动豪华型,9.0,2017-05,泉州,26.88,54.25,自动,欧V,2L,2023-12-05,2024-05,2024-05,0,245,L4,中大型车,95,前置后驱,奔驰
奔驰S级 2011款 S 350 L CGI,17.0,2011-10,泉州,16.68,151.75,自动,欧IV,3.5L,2023-12-02,2024-10,2024-10,4,306,V6,大型车,95,前置后驱,奔驰
奔驰GLC 2016款 GLC 300 4MATIC 动感型,10.0,2016-06,泉州,19.3,52.75,自动,欧V,2L,2023-12-05,2024-06,2024-06,0,245,L4,中型SUV,95,前置四驱,奔驰
奔驰E级 2021款 E 300 L 时尚型,3.9,2020-10,泉州,36.98,50.78,自动,国VI,2L,2023-10-25,2024-10,2023-10,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2019款 E 300 L 豪华型,5.8,2019-08,泉州,33.6,53.49,自动,国VI,2L,2023-12-09,2025-08,2024-08,0,245,L4,中大型车,95,前置后驱,奔驰
奔驰GLC 2020款 GLC 260 L 4MATIC 豪华型,6.6,2020-04,泉州,31.98,45.89,自动,国VI,2L,2023-11-08,2024-04,2024-04,0,197,L4,中型SUV,95,前置四驱,奔驰
奔驰GLC 2017款 GLC 260 4MATIC 豪华型,3.0,2017-06,泉州,20.3,48.30,自动,欧V,2L,2023-12-05,2024-06,2024-06,0,211,L4,中型SUV,95,前置四驱,奔驰
奔驰E级 2017款 E 200 L 4MATIC,11.0,2017-05,泉州,24.2,49.91,自动,欧V,2L,2023-11-28,2024-05,2024-05,0,184,L4,中大型车,95,前置四驱,奔驰
奔驰GLC 2019款 GLC 200 L 4MATIC,7.9,2019-02,泉州,24.58,42.42,自动,国VI,2L,2023-11-27,2025-02,2024-02,0,184,L4,中型SUV,95,前置四驱,奔驰
奔驰E级 2019款 改款 E 300 L 运动豪华型,12.0,2019-10,泉州,30.98,53.49,自动,国VI,2L,2023-11-18,2025-10,2024-10,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰E级(进口) 2021款 改款 E 260 轿跑车,0.7,2022-10,泉州,45.6,57.62,自动,国VI,2L,2023-10-05,2024-10,2023-10,0,197,L4,中大型车,95,前置后驱,奔驰
奔驰GLK级 2013款 GLK 300 4MATIC 动感天窗型,12.6,2014-02,泉州,9.78,47.54,自动,欧V,3L,2023-09-01,2024-2,2024-2,0,245,V6,中型SUV,95,前置四驱,奔驰
奔驰S级 2010款 S 300 L 商务型,15.0,2010-10,泉州,15.8,100.95,自动,欧IV,3L,2023-08-06,2023-10,2023-10,1,231,V6,大型车,95,前置后驱,奔驰
奔驰S级 2012款 S 300 L 商务型 Grand Edition,12.0,2013-05,泉州,18.98,100.95,自动,欧IV,3L,2023-11-24,2024-05,2024-05,2,245,V6,大型车,95,前置后驱,奔驰
奔驰C级 2013款 C 260 时尚型 Grand Edition,7.9,2014-06,泉州,7.58,42.66,自动,欧IV,1.8L,2023-11-12,2024-06,2024-06,0,204,L4,中型车,95,前置后驱,奔驰
奔驰S级 2010款 S 300 L 尊贵型,17.0,2010-01,泉州,13.98,113.76,自动,欧IV,3L,2023-10-31,2024-01,2024-01,4,231,V6,大型车,95,前置后驱,奔驰
奔驰C级(进口) 2013款 C 180 轿跑版,10.0,2013-11,泉州,8.7,39.95,自动,欧IV,1.8L,2023-11-27,2023-11,2023-11,1,156,L4,中型车,95,前置后驱,奔驰
奔驰C级 2015款 C 200 L,11.0,2015-05,泉州,13.8,40.05,自动,欧V,2L,2023-11-10,2024-05,2024-05,0,184,L4,中型车,95,前置后驱,奔驰
奔驰E级(进口) 2020款 E 260 轿跑车,3.0,2020-05,泉州,32.8,56.64,自动,国VI,1.5L,2023-12-06,2024-05,2024-05,1,184,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2015款 改款 C 200 L 运动型,9.5,2015-11,泉州,13.98,38.40,自动,欧V,2L,2023-11-05,2023-11,2023-11,2,184,L4,中型车,95,前置后驱,奔驰
奔驰C级 2023款 C 260 L 运动版,1.6,2022-11,泉州,29.98,38.37,自动,国VI,1.5L,2023-12-08,2024-11,2024-11,0,204,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2017款 GLC 260 4MATIC 豪华型,8.0,2017-10,泉州,22.78,48.30,自动,欧V,2L,2023-11-13,2024-10,2024-10,0,211,L4,中型SUV,95,前置四驱,奔驰
AMG GT 2017款 AMG GT R,1.5,2021-04,泉州,139.8,228.69,自动,欧VI,4L,2023-11-13,2025-04,2024-04,0,585,V8,跑车,95,前置后驱,奔驰
奔驰E级(进口) 2017款 E 300 轿跑车,7.0,2018-02,泉州,33.5,69.69,自动,欧V,2L,2023-10-11,2024-02,2024-02,0,245,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2022款 改款 C 200 L 运动版,1.7,2021-12,泉州,25.5,35.30,自动,国VI,1.5L,2023-10-21,2023-12,2023-12,0,170,L4,中型车,95,前置后驱,奔驰
奔驰GLB 2020款 GLB 200 动感型,5.0,2020-05,泉州,19.8,34.17,自动,国VI,1.3L,2023-10-23,2024-05,2024-05,0,163,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰E级 2020款 改款 E 300 L 运动时尚型,6.0,2020-06,泉州,35.8,50.56,自动,国VI,2L,2023-12-08,2024-06,2024-06,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2020款 C 260 L 运动版,3.5,2019-10,泉州,22.8,37.64,自动,国VI,1.5L,2023-12-01,2025-10,2024-10,0,184,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2017款 GLC 200 4MATIC,11.8,2017-06,泉州,20.78,42.98,自动,欧V,2L,2023-12-05,2024-6,2024-6,0,184,L4,中型SUV,95,前置四驱,奔驰
马自达CX-4 2018款 2.0L 自动两驱蓝天活力版 国V,5.0,2019-12,泉州,8.6,16.59,自动,国V,2L,2023-09-20,2023-12,2023-12,0,158,L4,紧凑型SUV,92,前置前驱,马自达
奥迪A3 2021款 A3L Limousine 35 TFSI 进享人生版,3.7,2021-10,泉州,,,自动,国VI,1.4L,2023-12-08,2025-10,2024-10,1,150,L4,紧凑型车,95,前置前驱,奥迪
奔驰E级 2018款 E 300 L 运动时尚型,6.2,2018-07,泉州,29.58,51.54,自动,欧V,2L,2023-11-23,2024-07,2024-07,1,245,L4,中大型车,95,前置后驱,奔驰
奔驰GL级 2015款 GL 400 4MATIC豪华型,16.39,2015-11,泉州,36.98,141.65,自动,欧V,3L,2023-10-11,2023-11,2023-11,0,333,V6,大型SUV,95,前置四驱,奔驰
奥迪Q7 2021款 55 TFSI quattro S line运动型,2.8,2021-11,泉州,49.9,82.37,自动,国VI,3L,2023-11-22,2023-11,2023-11,0,340,V6,中大型SUV,95,前置四驱,奥迪
奔驰C级 2017款 C 200 运动版,9.0,2017-01,泉州,15.58,34.17,自动,欧V,2L,2023-08-30,2024-01,2024-01,0,184,L4,中型车,95,前置后驱,奔驰
奔驰GLA 2019款 GLA 200 时尚型,4.2,2019-12,泉州,14.7,30.70,自动,国VI,1.6L,2023-09-20,2023-12,2023-12,1,156,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰M级 2014款 ML 320 4MATIC,17.5,2015-01,泉州,20.5,87.71,自动,欧V,3L,2023-11-02,2024-01,2024-01,1,272,V6,中大型SUV,95,前置四驱,奔驰
奔驰E级 2018款 E 200 运动型,6.7,2018-07,泉州,25.8,45.57,自动,欧V,2L,2023-12-04,2024-07,2024-07,1,184,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2022款 C 260 L 运动版,4.0,2022-10,泉州,28.5,38.12,自动,国VI,1.5L,2023-10-18,2024-10,2023-10,1,204,L4,中型车,95,前置后驱,奔驰
奔驰E级(进口) 2010款 E 200 CGI 优雅型,10.1,2010-06,泉州,7.56,52.97,自动,欧IV,1.8L,2023-10-07,2024-6,2024-6,0,184,L4,中大型车,95,前置后驱,奔驰
马自达3 2007款 1.6L 自动标准型,14.0,2007-11,泉州,1.1,13.89,自动,国IV,1.6L,2023-12-07,2024-05,2024-11,0,107,L4,紧凑型车,92,前置前驱,马自达
奔驰C级 2011款 C 200 CGI 时尚型,10.2,2011-11,泉州,5.38,42.12,自动,欧IV,1.8L,2023-11-24,2023-11,2024-11,2,184,L4,中型车,95,前置后驱,奔驰
奔驰V级 2017款 V 260 尊贵版,10.0,2017-09,泉州,24.88,64.37,自动,国V,2L,2023-11-29,2024-09,2024-09,0,211,L4,,95,前置后驱,奔驰
奔驰GLC 2017款 GLC 300 4MATIC 动感型,10.0,2017-07,泉州,22.28,52.97,自动,欧V,2L,2023-11-27,2024-07,2024-07,1,245,L4,中型SUV,95,前置四驱,奔驰
奔驰CLS 2020款 CLS 300 豪华型,4.5,2020-03,泉州,46.8,74.01,自动,国VI,2L,2023-11-06,2024-03,2024-03,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰SL级 2010款 SL 300,8.1,2011-01,泉州,14.58,130.04,自动,欧IV,3L,2023-09-20,2024-01,2024-01,1,231,V6,跑车,95,前置后驱,奔驰
奔驰C级 2018款 C 180 L 时尚型运动版,9.0,2018-07,泉州,15.98,35.15,自动,欧V,1.6L,2023-11-27,2024-07,2024-07,1,156,L4,中型车,95,前置后驱,奔驰
