车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
宝马X1 2021款 改款 sDrive25Li 领先型,1.6,2021-11,福州,19.5,33.63,自动,国VI,2L,2023-10-22,2023-11,2023-11,0,192.0,L4,紧凑型SUV,95,前置前驱,宝马
景程 2010款 1.8 舒适版 AT,12.0,2010-01,福州,1.8,15.19,自动,欧IV,1.8L,2023-09-25,2024-01,2024-01,1,143.0,L4,中型车,92,前置前驱,雪佛兰
秦Pro 2020款 超越版 1.5TI 自动旗舰型,1.6,2021-05,福州,4.39,10.83,自动,国VI,1.5L,2023-12-04,2025-05,2024-05,0,160.0,L4,紧凑型车,92,前置前驱,比亚迪
雷克萨斯RX 2020款 450hL 四驱典雅版7座 国VI,10.0,2019-09,福州,36.8,72.94,自动,国VI,3.5L,2023-12-01,2023-09,2023-09,0,262.0,V6,中大型SUV,95,前置四驱,雷克萨斯
景程 2010款 1.8 豪华版 AT,13.2,2010-05,福州,1.5,16.81,自动,欧IV,1.8L,2023-11-24,2024-05,2024-05,1,143.0,L4,中型车,92,前置前驱,雪佛兰
雅阁 2018款 260TURBO 精英版 国V,5.0,2018-12,福州,11.8,20.60,自动,国V,1.5L,2023-11-11,2024-12,2023-12,0,194.0,L4,中型车,92,前置前驱,本田
宝马X5(进口) 2014款 xDrive35i 领先型,12.0,2016-08,福州,22.5,99.65,自动,欧VI,3L,2023-11-04,2024-08,2024-08,1,306.0,L6,中大型SUV,95,前置四驱,宝马
迈腾 2012款 1.8TSI 舒适型,16.0,2011-10,福州,3.98,22.77,自动,国IV(国V),1.8L,2023-11-07,2023-10,2023-10,1,160.0,L4,中型车,95,前置前驱,大众
飞度 2014款 1.5L LX CVT舒适型,11.0,2016-03,福州,4.38,8.88,自动,国IV(国V),1.5L,2023-11-05,2024-03,2024-03,1,131.0,L4,小型车,92,前置前驱,本田
凯迪拉克CT5 2021款 28T 豪华型,2.0,2021-09,福州,18.88,32.53,自动,国VI,2L,2023-12-07,2025-09,2024-09,0,237.0,L4,中型车,95,前置后驱,凯迪拉克
迈锐宝 2018款 530T 自动豪华版,7.08,2018-04,福州,6.59,19.53,自动,国V,1.5L,2023-10-24,2024-4,2024-4,1,170.0,L4,中型车,92,前置前驱,雪佛兰
T-ROC探歌 2018款 280TSI DSG四驱豪华型 国V,3.5,2019-06,福州,7.9,22.12,自动,国V,1.4L,2023-12-02,2025-06,2024-06,0,150.0,L4,紧凑型SUV,95,前置四驱,大众
长安CS75 PLUS 2022款 1.5T 自动豪华型,7.0,2021-12,福州,8.33,13.56,自动,国VI,1.5L,2023-11-08,2023-12,2023-12,0,178.0,L4,紧凑型SUV,92,前置前驱,长安
君越 2016款 改款 28T 精英型,6.81,2017-12,福州,7.76,29.29,自动,国V,2L,2023-12-05,2023-12,2023-12,0,261.0,L4,中型车,95,前置前驱,别克
宋Pro 2019款 1.5T 自动精英型,3.1,2020-08,福州,5.48,10.83,自动,国VI,1.5L,2023-08-10,2024-08,2023-08,0,160.0,L4,紧凑型SUV,92,前置前驱,比亚迪
奥迪A4L 2018款 30周年年型 30 TFSI 进取型,8.0,2018-06,福州,14.98,31.48,自动,国V,1.4L,2023-12-07,2024-6,2024-6,0,150.0,L4,中型车,95,前置前驱,奥迪
Cayenne 2016款 Cayenne 3.0T,4.6,2017-09,福州,46.98,96.39,自动,欧V,3L,2023-10-25,2024-09,2024-09,1,333.0,V6,中大型SUV,95,前置四驱,保时捷
欧蓝德 2021款 2.0L 两驱畅行版 5座,4.8,2021-09,福州,9.58,17.35,自动,国VI,2L,2023-09-08,2023-09,2023-09,1,166.0,L4,紧凑型SUV,92,前置前驱,三菱
Panamera 2017款 Panamera 3.0T,6.0,2019-04,福州,75.0,105.62,自动,欧V,3L,2023-11-15,2025-04,2024-04,0,330.0,V6,大型车,95,前置后驱,保时捷
宝马3系 2021款 325Li M运动曜夜套装,5.0,2021-05,福州,27.3,39.72,自动,国VI,2L,2023-11-25,2025-05,2024-05,0,184.0,L4,中型车,95,前置后驱,宝马
宝马1系 2022款 120i M运动曜夜版,1.3,2022-10,福州,13.58,24.62,自动,国VI,1.5L,2023-11-22,2024-10,2024-10,0,140.0,L3,紧凑型车,95,前置前驱,宝马
揽胜运动版 2014款 3.0 SC V6 HSE DYNAMIC,8.0,2015-08,福州,33.8,119.18,自动,欧V,3L,2023-11-26,2024-08,2024-08,2,340.0,V6,中大型SUV,95,前置四驱,路虎
途观 2016款 300TSI 自动四驱豪华版,9.0,2016-07,福州,7.5,30.05,自动,国V,1.8L,2023-11-05,2024-07,2024-07,0,160.0,L4,紧凑型SUV,95,前置四驱,大众
宝马5系 2020款 525Li 豪华套装,8.0,2020-09,福州,26.8,46.34,自动,国VI,2L,2023-08-01,2024-09,2023-09,0,184.0,L4,中大型车,95,前置后驱,宝马
思域 2019款 220TURBO CVT燃动版 国V,2.0,2020-08,福州,8.49,15.84,自动,国V,1.5L,2023-12-02,2024-08,2024-08,0,177.0,L4,紧凑型车,92,前置前驱,本田
Cayenne新能源 2021款 Cayenne E-Hybrid 2.0T,0.85,2022-07,福州,79.8,94.22,自动,插电混动,53km,2023-12-05,2024-07,2024-07,2,252.0,L4,中大型SUV,,前置四驱,保时捷
起亚K4 2014款 1.8L 自动LUX,9.4,2015-01,福州,4.98,18.54,自动,国IV(国V),1.8L,2023-11-02,2024-01,2024-01,0,143.0,L4,中型车,92,前置前驱,起亚
宝马5系 2014款 520Li 典雅型,8.0,2015-06,福州,13.88,47.28,自动,国IV(国V),2L,2023-11-06,2023-06,2023-06,0,184.0,L4,中大型车,95,前置后驱,宝马
凯迪拉克XT5 2020款 改款 28T 豪华型,7.0,2020-11,福州,19.2,37.96,自动,国VI,2L,2023-12-06,2024-11,2024-11,1,237.0,L4,中型SUV,95,前置前驱,凯迪拉克
名爵6 2020款 1.5T 自动Trophy数字曼巴豪华版,3.0,2021-09,福州,6.98,13.76,自动,国VI,1.5L,2023-12-01,2023-9,2023-9,0,181.0,L4,紧凑型车,92,前置前驱,名爵
哈弗H6 2020款 1.5GDIT 自动铂金冠军版,7.2,2019-12,福州,6.68,13.13,自动,国VI,1.5L,2023-11-26,2023-12,2023-12,1,169.0,L4,紧凑型SUV,92,前置前驱,哈弗
保时捷718 2018款 Boxster 2.0T,2.3,2018-04,福州,42.0,61.33,自动,欧V,2L,2023-10-26,2024-4,2024-4,0,250.0,H4,跑车,95,中置后驱,保时捷
GranTurismo 2013款 4.7L Sport Automatic,3.9,2013-08,福州,43.8,267.89,自动,欧V,4.7L,2023-11-08,2024-08,2024-08,1,460.0,V8,跑车,95,前置后驱,玛莎拉蒂
影豹 2021款 270T DCT J15版,1.4,2022-08,福州,8.68,12.81,自动,国VI,1.5L,2023-11-22,2024-08,2024-08,0,177.0,L4,紧凑型车,92,前置前驱,广汽传祺
博越 2021款 百万款 1.8TD DCT两驱豪华型,1.1,2022-06,福州,6.28,11.59,自动,国VI,1.8L,2023-08-11,2024-06,2024-06,0,184.0,L4,紧凑型SUV,92,前置前驱,吉利汽车
菲斯塔 2019款 280TGDi 运动版 国V,2.4,2020-10,福州,7.28,14.52,自动,国V,1.6L,2023-09-21,2024-10,2023-10,0,190.0,L4,紧凑型车,92,前置前驱,现代
揽胜极光 2020款 249PS R-DYNAMIC S 运动版,3.1,2020-12,福州,18.8,40.79,自动,国VI,2L,2023-11-18,2024-12,2023-12,0,249.0,L4,中型SUV,95,前置四驱,路虎
凯迪拉克CT5 2021款 28T 铂金型,0.9,2022-01,福州,24.5,37.09,自动,国VI,2L,2023-11-16,2024-01,2024-01,0,237.0,L4,中型车,95,前置后驱,凯迪拉克
凯迪拉克XT5 2016款 25T 豪华型,7.6,2016-07,福州,11.38,42.32,自动,国V,2L,2023-12-05,2024-07,2024-07,0,250.0,L4,中型SUV,95,前置前驱,凯迪拉克
探岳 2023款 改款 380TSI 四驱R-Line Pro智慧版,0.18,2022-08,福州,19.58,28.21,自动,国VI,2L,2023-11-26,2024-08,2024-08,0,220.0,L4,中型SUV,95,前置四驱,大众
速腾 2015款 1.6L 自动舒适型,8.04,2015-11,福州,5.69,16.37,自动,国V,1.6L,2023-11-29,2023-11,2024-1,1,110.0,L4,紧凑型车,92,前置前驱,大众
雅阁 2016款 2.0L 舒适版,6.0,2017-03,福州,8.0,19.52,自动,国IV(国V),2L,2023-12-02,2024-03,2024-03,0,155.0,L4,中型车,92,前置前驱,本田
宝马X3 2019款 xDrive28i M运动套装,7.0,2019-09,福州,27.5,46.22,自动,国VI,2L,2023-12-06,2025-09,2024-09,0,224.0,L4,中型SUV,95,前置四驱,宝马
Cayenne 2018款 Cayenne 3.0T,8.0,2019-01,福州,58.8,97.15,自动,欧V,3L,2023-10-27,2025-01,2024-01,1,340.0,V6,中大型SUV,95,前置四驱,保时捷
奥迪Q5 2013款 40 TFSI 舒适型,11.0,2014-02,福州,9.98,52.31,自动,国IV(国V),2L,2023-11-14,2024-2,2024-2,0,211.0,L4,中型SUV,95,前置四驱,奥迪
长安CS75 2020款 280T 自动精智型 国VI,6.8,2019-08,福州,5.98,13.22,自动,国VI,1.5L,2023-12-01,2023-8,2023-8,1,178.0,L4,紧凑型SUV,92,前置前驱,长安
思域 2016款 220TURBO CVT豪华版,5.19,2019-12,福州,7.2,15.19,自动,国V,1.5L,2023-12-05,2023-12,2023-12,0,177.0,L4,紧凑型车,92,前置前驱,本田
奥迪Q5 2012款 2.0TFSI 舒适型,13.0,2012-08,福州,8.6,52.31,自动,国IV(国V),2L,2023-11-10,2024-8,2024-8,0,211.0,L4,中型SUV,95,前置四驱,奥迪
宝马3系 2018款 320Li 领先型M运动套装,8.98,2017-11,福州,14.5,37.97,自动,国V,2L,2023-12-08,2024-11,2024-11,0,184.0,L4,中型车,95,前置后驱,宝马
金牛座 2019款 EcoBoost 245 尊享版,5.1,2021-07,福州,16.0,27.02,自动,国VI,2L,2023-11-17,2025-07,2024-07,0,245.0,L4,中型车,92,前置前驱,福特
埃尔法 2019款 双擎 2.5L 尊贵版,8.0,2019-11,福州,81.8,92.92,自动,国VI,2.5L,2023-10-15,2023-11,2023-11,2,117.0,L4,,92,前置四驱,丰田
奥迪A4L 2018款 30周年年型 40 TFSI 时尚型,8.0,2018-08,福州,15.5,37.22,自动,国V,2L,2023-11-23,2024-8,2024-8,0,190.0,L4,中型车,95,前置前驱,奥迪
宝马X5(进口) 2017款 xDrive35i 典雅型,10.2,2018-04,福州,25.8,90.96,自动,欧VI,3L,2023-12-05,2024-04,2024-04,0,306.0,L6,中大型SUV,95,前置四驱,宝马
奥迪A4L 2015款 45 TFSI quattro个性运动型,11.0,2014-11,福州,9.88,38.32,自动,国IV(国V),2L,2023-11-18,2024-11,2024-11,0,224.0,L4,中型车,95,前置四驱,奥迪
起亚K5 2015款 2.0L 自动GL,8.0,2016-12,福州,4.27,18.21,自动,国IV(国V),2L,2023-10-26,2023-12,2023-12,0,162.0,L4,中型车,92,前置前驱,起亚
保时捷718 2020款 Boxster 2.0T,2.5,2020-06,福州,52.8,61.33,自动,国VI,2L,2023-11-08,2024-06,2024-06,0,250.0,H4,跑车,95,中置后驱,保时捷
速腾 2021款 280TSI DSG舒适智联版,3.6,2021-04,福州,10.5,17.68,自动,国VI,1.4L,2023-12-09,2025-04,2024-04,0,150.0,L4,紧凑型车,95,前置前驱,大众
奥迪Q5 2013款 40 TFSI 技术型,11.0,2013-08,福州,9.3,46.41,自动,国IV(国V),2L,2023-11-25,2024-8,2024-8,0,211.0,L4,中型SUV,95,前置四驱,奥迪
尚酷 2013款 1.4TSI GTS,11.0,2014-01,福州,5.9,27.77,自动,国IV(国V),1.4L,2023-11-16,2024-01,2024-01,2,122.0,L4,跑车,95,前置前驱,大众
宝马X3 2022款 xDrive30i 尊享型 M曜夜套装,0.3,2022-11,福州,38.88,51.65,自动,国VI,2L,2023-10-06,2024-11,2023-11,0,252.0,L4,中型SUV,95,前置四驱,宝马
影豹 2021款 270T DCT J15版,3.0,2022-02,福州,7.58,12.81,自动,国VI,1.5L,2023-12-01,2024-2,2024-2,0,177.0,L4,紧凑型车,92,前置前驱,广汽传祺
锐界 2018款 EcoBoost 245 两驱精锐型 5座 国V,10.0,2017-12,福州,9.18,24.94,自动,国V,2L,2023-12-03,2023-12,2023-12,0,245.0,L4,中型SUV,92,前置前驱,福特
长安CS55PLUS 2020款 1.5T 自动炫色型,3.6,2020-01,福州,6.08,11.39,自动,国VI,1.5L,2023-06-07,2024-01,2024-01,0,156.0,L4,紧凑型SUV,92,前置前驱,长安
比亚迪S7 2015款 2.0T 升级版 自动旗舰型,9.0,2015-12,福州,2.98,15.19,自动,国IV(国V),2L,2023-12-06,2023-12,2023-12,1,205.0,L4,中型SUV,92,前置前驱,比亚迪
凯迪拉克ATS-L 2017款 28T 时尚型,7.1,2018-01,福州,9.9,31.89,自动,国IV(国V),2L,2023-11-09,2024-01,2024-01,0,279.0,L4,中型车,95,前置后驱,凯迪拉克
本田XR-V 2021款 1.5L CVT舒适版,1.0,2022-01,福州,9.0,15.19,自动,国VI,1.5L,2023-11-17,2024-01,2024-01,0,131.0,L4,小型SUV,92,前置前驱,本田
长安CS75 PLUS 2020款 2.0T 自动领航型,3.3,2020-03,福州,8.0,15.19,自动,国VI,2L,2023-10-10,2024-3,2024-3,0,233.0,L4,紧凑型SUV,92,前置前驱,长安
宝马3系 2017款 330i M运动型,9.4,2017-05,福州,14.68,49.06,自动,国V,2L,2023-11-26,2024-05,2024-05,2,252.0,L4,中型车,95,前置后驱,宝马
哈弗H6 2019款 运动版 1.5T 自动两驱精英型 国VI,5.5,2019-09,福州,5.98,12.37,自动,国VI,1.5L,2023-11-01,2025-09,2024-09,0,150.0,L4,紧凑型SUV,92,前置前驱,哈弗
威朗 2018款 三厢 15S 自动领先型,3.82,2018-01,福州,4.53,16.81,自动,国V,1.5L,2023-11-18,2024-01,2024-01,0,118.0,L4,紧凑型车,92,前置前驱,别克
思域 2019款 220TURBO CVT劲动版 国V,3.1,2020-06,福州,8.8,15.19,自动,国V,1.5L,2023-08-10,2024-06,2024-06,0,177.0,L4,紧凑型车,92,前置前驱,本田
奥迪Q5 2016款 40 TFSI 进取型,13.0,2016-07,福州,12.38,41.62,自动,国V,2L,2023-12-06,2024-7,2024-7,0,224.0,L4,中型SUV,95,前置四驱,奥迪
魏牌 VV5 2017款 2.0T 超豪型,8.7,2018-05,福州,5.0,16.28,自动,国V,2L,2023-11-28,2024-05,2024-05,0,197.0,L4,紧凑型SUV,92,前置前驱,魏牌
起亚K5 2016款 2.0L hybrid GLS,5.9,2017-11,福州,5.6,21.69,自动,国V,2L,2023-12-07,2024-11,2024-11,0,156.0,L4,中型车,92,前置前驱,起亚
Model Y 2022款 后轮驱动版,1.7,2022-06,福州,22.8,34.40,自动,纯电动,545km,2023-12-07,2024-06,2024-06,0,264.0,,中型SUV,,后置后驱,特斯拉
君威 2019款 20T 豪华型 国VI,8.8,2019-07,福州,8.88,21.36,自动,国VI,1.5L,2023-12-03,2025-07,2024-07,1,170.0,L4,中型车,92,前置前驱,别克
欧拉好猫 2022款 莫兰迪版 400km标准续航 尊贵型 三元锂,1.24,2022-10,福州,10.38,16.39,自动,纯电动,401km,2023-12-06,2028-10,2023-10,0,143.0,,小型车,,前置前驱,欧拉
思域 2019款 220TURBO CVT劲动版 国VI,6.0,2019-05,福州,8.5,15.19,自动,国VI,1.5L,2023-11-29,2025-05,2024-05,0,177.0,L4,紧凑型车,92,前置前驱,本田
指南者 2021款 220T 自动精英版,1.0,2021-03,福州,7.98,18.11,自动,国VI,1.3L,2023-11-09,2023-3,2023-3,0,173.0,L4,紧凑型SUV,92,前置前驱,Jeep
轩逸 2019款 1.6XE CVT舒适版 国V,6.3,2019-09,福州,4.98,14.00,自动,国V,1.6L,2023-11-25,2025-09,2024-09,0,126.0,L4,紧凑型车,92,前置前驱,日产
途乐 2018款 4.0L 铂金型,3.9,2020-05,福州,40.8,74.79,自动,国V,4L,2023-10-11,2024-05,2024-05,1,279.0,V6,大型SUV,95,前置四驱,日产
明锐 2015款 1.6L 自动逸致版,10.0,2016-01,福州,4.3,14.86,自动,国V,1.6L,2023-11-11,2024-1,2024-1,0,110.0,L4,紧凑型车,92,前置前驱,斯柯达
领克02 2018款 2.0T DCT四驱劲Pro版 国V,3.5,2018-11,福州,9.58,20.49,自动,国V,2L,2023-11-17,2024-11,2023-11,0,190.0,L4,紧凑型SUV,95,前置四驱,领克
凯迪拉克XTS 2018款 28T 精英型,5.9,2017-11,福州,11.8,34.72,自动,国V,2L,2023-10-05,2023-11,2023-11,0,269.0,L4,中大型车,95,前置前驱,凯迪拉克
途锐 2015款 3.0TSI 标配型,9.1,2016-05,福州,15.8,78.15,自动,欧V,3L,2023-10-24,2024-05,2024-05,0,290.0,V6,中大型SUV,95,前置四驱,大众
远景 2018款 1.5L 手动幸福版,7.46,2018-07,福州,3.08,6.50,手动,国V,1.5L,2023-12-07,2024-7,2024-7,0,109.0,L4,紧凑型车,92,前置前驱,吉利汽车
宝马X3 2018款 xDrive30i 尊享型 M运动套装 国V,10.5,2018-12,福州,24.9,63.59,自动,国V,2L,2023-11-21,2024-12,2023-12,1,252.0,L4,中型SUV,95,前置四驱,宝马
名图 2017款 1.8L 自动智能型GLS 国V,3.1,2018-01,福州,5.6,16.26,自动,国V,1.8L,2023-12-05,2024-01,2024-01,0,143.0,L4,中型车,92,前置前驱,现代
凌渡 2019款 280TSI DSG舒适版 国V,3.0,2021-04,福州,10.0,19.64,自动,国V,1.4L,2023-12-09,2024-4,2024-4,0,150.0,L4,紧凑型车,95,前置前驱,大众
宝马3系 2021款 改款 320Li M运动套装,4.8,2020-10,福州,21.5,34.62,自动,国VI,2L,2023-11-11,2024-10,2024-10,0,156.0,L4,中型车,95,前置后驱,宝马
途乐 2018款 4.0L 铂金型,7.0,2019-04,福州,29.8,74.79,自动,国V,4L,2023-12-01,2025-04,2024-04,1,279.0,V6,大型SUV,95,前置四驱,日产
揽胜运动版 2014款 3.0 SC V6 HSE DYNAMIC,8.0,2015-06,福州,31.8,119.18,自动,欧V,3L,2023-11-25,2024-06,2024-06,1,340.0,V6,中大型SUV,95,前置四驱,路虎
雷克萨斯RX经典 2012款 270 典雅版,9.6,2013-02,福州,11.99,55.90,自动,欧IV,2.7L,2023-11-25,2024-02,2024-02,1,188.0,L4,中型SUV,92,前置前驱,雷克萨斯
Macan 2014款 Macan 2.0T,14.76,2015-01,福州,21.8,60.57,自动,欧V,2L,2023-12-01,2024-01,2024-01,2,237.0,L4,中型SUV,95,前置四驱,保时捷
RAV4荣放 2018款 2.0L CVT两驱风尚X版,9.0,2018-01,福州,10.88,22.01,自动,国V,2L,2023-12-05,2024-01,2024-01,0,151.0,L4,紧凑型SUV,92,前置前驱,丰田
宝马5系 2012款 530Li 领先型,9.0,2012-03,福州,9.38,60.74,自动,欧IV,3L,2023-11-19,2024-03,2024-03,3,258.0,L6,中大型车,95,前置后驱,宝马
自由侠 2017款 180T 自动动能版+,3.0,2017-12,福州,5.48,15.17,自动,国V,1.4L,2023-11-29,2023-12,2023-12,0,150.0,L4,小型SUV,92,前置前驱,Jeep
皇冠 2010款 2.5L Royal 真皮天窗版,14.0,2011-04,福州,10.8,37.16,自动,国IV(国V),2.5L,2023-07-30,2024-04,2024-04,3,193.0,V6,中大型车,92,前置后驱,丰田
凯迪拉克XT5 2018款 25T 豪华型,5.0,2017-10,福州,13.5,42.32,自动,国V,2L,2023-11-10,2023-10,2023-10,0,250.0,L4,中型SUV,95,前置前驱,凯迪拉克
睿骋CC 2018款 1.5T 自动典雅型 国V,3.2,2019-01,福州,4.4,11.39,自动,国V,1.5L,2023-05-06,2025-01,2024-01,0,156.0,L4,中型车,92,前置前驱,长安
指南者 2017款 200T 自动悦享版,6.0,2018-09,福州,6.5,18.76,自动,国V,1.4L,2023-11-24,2024-09,2024-09,0,165.0,L4,紧凑型SUV,92,前置前驱,Jeep
Panamera 2014款 Panamera 3.0T,13.0,2013-11,福州,31.0,124.29,自动,欧V,3L,2023-11-27,2023-11,2023-11,2,320.0,V6,大型车,95,前置后驱,保时捷
Panamera 2014款 Panamera 3.0T,12.0,2013-11,福州,24.8,124.29,自动,欧V,3L,2023-12-06,2024-11,2024-11,4,320.0,V6,大型车,95,前置后驱,保时捷
蒙迪欧-致胜 2012款 2.0L GTDi240旗舰运动版,9.0,2013-04,福州,2.6,27.87,自动,国IV,2L,2023-11-27,2024-04,2024-04,1,240.0,L4,中型车,92,前置前驱,福特
宋PLUS 2020款 1.5T 自动旗舰型,7.3,2021-09,福州,7.98,14.42,自动,国VI,1.5L,2023-11-11,2025-09,2024-09,0,185.0,L4,紧凑型SUV,92,前置前驱,比亚迪
途锐 2016款 3.0TSI 耀越版,13.6,2016-01,福州,18.5,83.47,自动,国V,3L,2023-12-08,2024-01,2024-01,2,320.0,V6,中大型SUV,95,前置四驱,大众
福克斯 2009款 两厢 1.8L 自动时尚型,13.0,2009-12,福州,1.38,14.64,自动,国IV,1.8L,2023-11-30,2023-12,2023-12,0,124.0,L4,紧凑型车,92,前置前驱,福特
缤智 2022款 1.5L CVT幻夜・先锋版,0.5,2022-09,福州,9.0,15.28,自动,国VI,1.5L,2023-10-25,2024-9,2024-9,0,131.0,L4,小型SUV,92,前置前驱,本田
蒙迪欧-致胜 2011款 2.0L GTDi240豪华运动导航版,9.0,2011-07,福州,1.68,26.25,自动,国IV,2L,2023-12-08,2024-06,2024-06,0,240.0,L4,中型车,92,前置前驱,福特
本田XR-V 2019款 1.5L CVT舒适版 国V,3.0,2019-11,福州,8.8,15.19,自动,国V,1.5L,2023-11-07,2023-11,2023-11,0,131.0,L4,小型SUV,92,前置前驱,本田
奥迪A4L 2013款 35 TFSI 自动标准型,14.0,2013-05,福州,7.5,33.63,自动,国IV+OBD,2L,2023-12-05,2024-5,2024-5,0,180.0,L4,中型车,95,前置前驱,奥迪
迈腾 2013款 1.8TSI 领先型,9.0,2013-12,福州,5.3,23.86,自动,国IV(国V),1.8L,2023-11-24,2023-12,2023-12,0,160.0,L4,中型车,95,前置前驱,大众
保时捷718 2020款 Boxster 2.0T,0.9,2021-01,福州,53.8,61.33,自动,国VI,2L,2023-11-23,2025-01,2024-01,0,250.0,H4,跑车,95,中置后驱,保时捷
Panamera 2016款 Panamera Edition 3.0T,13.0,2016-08,福州,42.99,130.37,自动,欧V,3L,2023-11-08,2024-08,2024-08,1,320.0,V6,大型车,95,前置后驱,保时捷
宝来 2008款 1.6L 自动舒适型,11.5,2009-09,福州,1.8,14.20,自动,国IV+OBD,1.6L,2023-10-28,2024-09,2024-09,1,100.0,L4,紧凑型车,92,前置前驱,大众
途乐 2018款 4.0L 领英型,8.0,2019-09,福州,25.8,60.57,自动,国V,4L,2023-11-05,2025-09,2024-09,1,279.0,V6,大型SUV,95,前置四驱,日产
发现神行 2016款 2.0T S,8.0,2017-02,福州,12.0,39.95,自动,欧V,2L,2023-10-27,2024-02,2024-02,1,241.0,L4,中型SUV,95,前置四驱,路虎
沃尔沃S90 2020款 T5 智逸豪华版,5.0,2019-03,福州,21.0,43.73,自动,国VI,2L,2023-11-26,2025-03,2024-03,2,254.0,L4,中大型车,95,前置前驱,沃尔沃
Cayenne 2018款 Cayenne 3.0T,6.7,2018-09,福州,58.8,97.15,自动,欧V,3L,2023-12-02,2024-09,2024-09,2,340.0,V6,中大型SUV,95,前置四驱,保时捷
Cayenne 2019款 Cayenne 3.0T,6.8,2019-06,福州,58.0,99.10,自动,国VI,3L,2023-12-02,2025-06,2024-06,2,340.0,V6,中大型SUV,95,前置四驱,保时捷
Cayenne 2018款 Cayenne 3.0T,8.0,2018-12,福州,54.8,97.15,自动,欧V,3L,2023-10-27,2024-12,2023-12,1,340.0,V6,中大型SUV,95,前置四驱,保时捷
宝马3系 2020款 320Li M运动套装,6.0,2020-03,福州,21.0,34.62,自动,国VI,2L,2023-10-27,2024-03,2024-03,1,156.0,L4,中型车,95,前置后驱,宝马
总裁 2015款 3.0T 标准型,7.0,2016-09,福州,37.8,154.30,自动,欧IV,3L,2023-10-27,2024-09,2024-09,2,330.0,V6,大型车,95,前置后驱,玛莎拉蒂
奔驰GLE 2016款 GLE 320 4MATIC 豪华型,5.0,2017-03,福州,29.98,89.23,自动,欧V,3L,2023-10-25,2024-03,2024-03,1,272.0,V6,中大型SUV,95,前置四驱,奔驰
宝马M6 2013款 M6 Coupe,4.0,2016-02,福州,46.8,249.98,自动,欧IV,4.4L,2023-12-02,2024-02,2024-02,1,560.0,V8,中大型车,95,前置后驱,宝马
帝豪 2017款 三厢百万款 1.5L CVT向上版,7.0,2017-12,福州,3.8,9.86,自动,国V,1.5L,2023-12-04,2023-12,2023-12,0,109.0,L4,紧凑型车,92,前置前驱,吉利汽车
奥迪A3 2019款 Limousine 35 TFSI 时尚型 国VI,3.7,2019-09,福州,11.6,23.75,自动,国VI,1.4L,2023-10-19,2025-09,2024-09,0,150.0,L4,紧凑型车,95,前置前驱,奥迪
福睿斯 2015款 1.5L 自动舒适型,8.0,2015-03,福州,2.98,11.70,自动,国V,1.5L,2023-10-02,2024-03,2024-03,0,113.0,L4,紧凑型车,92,前置前驱,福特
雷克萨斯ES 2015款 200 精英版,5.7,2017-07,福州,16.8,30.28,自动,欧IV,2L,2023-10-02,2024-07,2024-07,0,167.0,L4,中大型车,92,前置前驱,雷克萨斯
宋MAX 2017款 1.5T 自动智联尊贵型 7座,6.0,2018-07,福州,6.49,13.01,自动,国V,1.5L,2023-09-26,2024-07,2024-07,0,154.0,L4,,92,前置前驱,比亚迪
Panamera 2019款 Panamera 4 行政加长版 2.9T,2.0,2020-02,福州,99.8,130.91,自动,国VI,2.9L,2023-09-24,2024-02,2024-02,1,330.0,V6,大型车,95,前置四驱,保时捷
Levante 2018款 3.0T 标准版,7.0,2018-05,福州,42.8,104.40,自动,国V,3L,2023-10-24,2024-05,2024-05,7,350.0,V6,中大型SUV,95,前置四驱,玛莎拉蒂
比亚迪L3 2013款 1.5L 自动舒适型,7.0,2015-02,福州,1.98,6.61,自动,国IV(国V),1.5L,2023-09-23,2024-02,2024-02,1,109.0,L4,紧凑型车,92,前置前驱,比亚迪
宝来 2020款 1.5L 自动舒适型,3.3,2020-03,福州,7.8,14.65,自动,国VI,1.5L,2023-09-19,2024-03,2024-03,0,113.0,L4,紧凑型车,92,前置前驱,大众
奔驰A级 2019款 A 200 L,11.0,2019-06,福州,14.6,28.31,自动,国VI,1.3L,2023-09-17,2025-06,2024-06,1,163.0,L4,紧凑型车,95,前置前驱,奔驰
荣威i5 2019款 1.5L 自动4G互联领豪版,6.3,2019-07,福州,3.8,9.54,自动,国VI,1.5L,2023-11-26,2025-07,2024-07,1,120.0,L4,紧凑型车,92,前置前驱,荣威
奔驰C级(进口) 2015款 C 200 旅行轿车,11.0,2016-08,福州,16.0,45.48,自动,欧V,2L,2023-08-24,2023-08,2023-08,0,184.0,L4,中型车,95,前置后驱,奔驰
揽胜运动版 2014款 3.0 SC V6 HSE,13.0,2013-10,福州,28.8,113.76,自动,欧V,3L,2023-08-31,2023-10,2023-10,0,340.0,V6,中大型SUV,95,前置四驱,路虎
标致3008 2016款 1.6THP 自动标准版,8.0,2017-02,福州,4.98,17.99,自动,国IV(国V),1.6L,2023-08-06,2024-02,2024-02,0,167.0,L4,紧凑型SUV,92,前置前驱,标致
途观 2013款 1.8TSI 自动两驱豪华型,10.0,2013-10,福州,4.98,28.20,自动,国IV(国V),1.8L,2023-11-11,2023-10,2023-10,0,160.0,L4,紧凑型SUV,95,前置前驱,大众
