车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
凯美瑞 2015款 2.0G 领先版,8.7,2016-03,漳州,9.98,20.93,自动,国IV(国V),2L,2023-06-11,2024-03,2024-03,0,167,L4,中型车,92,前置前驱,丰田
保时捷718 2022款 Boxster 2.0T,2.0,2022-02,漳州,58.8,63.50,自动,国VI,2L,2023-12-08,2024-02,2024-02,0,250,H4,跑车,95,中置后驱,保时捷
Polo 2018款 1.5L 自动安驾型,3.9,2019-05,漳州,4.68,9.76,自动,国V,1.5L,2023-11-28,2025-05,2024-05,0,110,L4,小型车,92,前置前驱,大众
北京BJ40 2019款 2.3T 自动四驱环塔冠军版 国VI,8.8,2019-10,漳州,10.58,22.24,自动,国VI,2.3L,2023-11-20,2025-10,2024-10,0,231,L4,紧凑型SUV,95,前置四驱,北京
皓影 2021款 240TURBO CVT两驱智享版,1.6,2021-05,漳州,15.8,21.69,自动,国VI,1.5L,2023-11-27,2025-05,2024-05,0,193,L4,紧凑型SUV,92,前置前驱,本田
雅阁 2016款 2.0L 舒适版,12.0,2018-01,漳州,9.98,19.52,自动,国IV(国V),2L,2023-11-21,2024-01,2024-01,0,155,L4,中型车,92,前置前驱,本田
讴歌TLX-L 2018款 2.4L 畅享版,5.0,2019-09,漳州,13.5,30.37,自动,国V,2.4L,2023-11-07,2025-09,2024-09,0,208,L4,中型车,95,前置前驱,讴歌
帝豪L HiP 2022款 1.5TD-DHT Pro 100KM Super 迅,2.7,2022-08,漳州,8.68,14.74,自动,插电混动,80km,2023-12-04,2024-08,2024-08,0,181,L4,紧凑型车,,前置前驱,吉利汽车
汉兰达 2018款 2.0T 四驱豪华版 7座 国V,7.6,2018-05,漳州,19.8,32.54,自动,国V,2L,2023-10-28,2024-05,2024-05,0,220,L4,中型SUV,95,前置四驱,丰田
凯迪拉克CT6 2017款 28T 豪华型,12.2,2018-03,漳州,17.98,53.18,自动,国V,2L,2023-10-04,2024-03,2024-03,1,276,L4,中大型车,95,前置后驱,凯迪拉克
凯迪拉克XT4 2018款 28T 两驱领先型,4.5,2019-12,漳州,15.8,31.45,自动,国VI,2L,2023-11-10,2023-12,2023-12,1,241,L4,紧凑型SUV,95,前置前驱,凯迪拉克
Polo 2013款 1.6L 自动舒适版,9.1,2013-10,漳州,3.58,12.15,自动,国IV(国V),1.6L,2023-10-13,2023-10,2023-10,1,105,L4,小型车,92,前置前驱,大众
高尔夫 2021款 280TSI DSG Pro,2.5,2022-01,漳州,12.5,16.26,自动,国VI,1.4L,2023-12-09,2024-01,2024-01,0,150,L4,紧凑型车,95,前置前驱,大众
宝马5系 2014款 520Li 典雅型,10.0,2016-01,漳州,16.88,47.28,自动,国IV(国V),2L,2023-10-12,2024-01,2024-01,0,184,L4,中大型车,95,前置后驱,宝马
迈腾 2019款 380TSI DSG 豪华型 国V,6.7,2019-03,漳州,13.5,26.50,自动,国V,2L,2023-11-02,2025-03,2024-03,1,220,L4,中型车,95,前置前驱,大众
逍客 2021款 2.0L CVT豪华版,3.9,2021-02,漳州,11.8,18.32,自动,国VI,2L,2023-11-11,2025-02,2024-02,0,151,L4,紧凑型SUV,92,前置前驱,日产
奥迪A4L 2017款 Plus 40 TFSI 时尚型,7.0,2017-09,漳州,16.8,37.52,自动,国V,2L,2023-09-03,2023-09,2023-09,1,190,L4,中型车,95,前置前驱,奥迪
威兰达 2021款 双擎 2.5L E-CVT两驱豪华版,2.8,2021-06,漳州,16.98,24.84,自动,国VI,2.5L,2023-12-08,2025-06,2024-06,0,178,L4,紧凑型SUV,92,前置前驱,丰田
缤智 2022款 1.5L CVT幻夜・先锋版,1.3,2022-10,漳州,10.58,15.28,自动,国VI,1.5L,2023-12-08,2024-10,2023-10,0,131,L4,小型SUV,92,前置前驱,本田
雅阁 2010款 2.4L LX,9.2,2010-05,漳州,4.88,23.86,自动,欧IV,2.4L,2023-11-29,2024-05,2024-05,0,179,L4,中型车,92,前置前驱,本田
宝马5系 2013款 525Li 豪华型,10.4,2014-04,漳州,14.98,53.69,自动,国IV(国V),2L,2023-11-18,2024-04,2024-04,0,218,L4,中大型车,95,前置后驱,宝马
博越 2020款 1.8TD DCT智联PRO,3.9,2021-09,漳州,8.6,12.68,自动,国VI,1.8L,2023-11-21,2025-09,2024-09,0,184,L4,紧凑型SUV,92,前置前驱,吉利汽车
坦克300 2021款 越野版 2.0T 挑战者,5.6,2021-09,漳州,17.8,21.25,自动,国VI,2L,2023-11-03,2025-09,2024-09,0,227,L4,紧凑型SUV,92,前置四驱,坦克
高尔夫 2019款 280TSI DSG舒适型 国VI,3.6,2019-05,漳州,9.88,16.63,自动,国VI,1.4L,2023-10-17,2025-05,2024-05,0,150,L4,紧凑型车,95,前置前驱,大众
奥迪A4L 2016款 35 TFSI 典藏版 自动标准型,13.0,2016-06,漳州,10.98,33.95,自动,国IV(国V),2L,2023-09-24,2024-06,2024-06,0,180,L4,中型车,95,前置前驱,奥迪
宝来 2019款 改款 1.5L 自动舒适型 国VI,1.9,2022-08,漳州,7.98,14.65,自动,国VI,1.5L,2023-10-12,2024-08,2023-08,0,113,L4,紧凑型车,92,前置前驱,大众
捷豹F-PACE 2023款 P250 R-Dynamic BLACK,0.79,2023-03,漳州,34.8,55.14,自动,国VI,2L,2023-11-19,2025-03,2024-03,0,250,L4,中型SUV,95,前置四驱,捷豹
飞行家 2021款 3.0T V6 四驱尊享版,3.4,2021-06,漳州,29.6,59.68,自动,国VI,3L,2023-11-04,2025-06,2024-06,0,355,V6,中大型SUV,92,前置四驱,林肯
探岳 2019款 330TSI 两驱豪华型 国VI,9.4,2020-01,漳州,13.68,23.76,自动,国VI,2L,2023-12-06,2024-01,2024-01,0,186,L4,中型SUV,95,前置前驱,大众
宝马X3 2020款  xDrive28i M运动套装,6.7,2020-09,漳州,27.98,46.22,自动,国VI,2L,2023-10-07,2024-09,2024-09,1,224,L4,中型SUV,95,前置四驱,宝马
宝马3系 2022款 325Li M运动套装,1.9,2022-02,漳州,28.98,37.48,自动,国VI,2L,2023-10-05,2024-02,2024-02,0,184,L4,中型车,95,前置后驱,宝马
奥迪A7 2012款 2.8FSI quattro进取型,12.5,2012-02,漳州,13.98,79.02,自动,国IV,2.8L,2023-11-21,2024-02,2024-02,2,204,V6,中大型车,95,前置四驱,奥迪
博速 CLS 2012款 35GC,6.0,2017-01,漳州,45.8,94.44,自动,欧V,3.5L,2023-09-03,2024-01,2024-01,2,306,V6,中大型车,95,前置后驱,博速
魏牌 VV5 2017款 2.0T 超豪型,10.8,2018-04,漳州,7.68,16.28,自动,国V,2L,2023-10-03,2024-04,2024-04,0,197,L4,紧凑型SUV,92,前置前驱,魏牌
汉兰达 2018款 2.0T 四驱豪华版 7座 国V,4.2,2020-06,漳州,22.98,32.54,自动,国V,2L,2023-10-12,2024-06,2024-06,1,220,L4,中型SUV,95,前置四驱,丰田
宝马X4 2020款 xDrive25i M运动套装,3.2,2020-06,漳州,32.68,49.49,自动,国VI,2L,2023-10-26,2024-06,2024-06,1,184,L4,中型SUV,95,前置四驱,宝马
MINI 2010款 1.6T COOPER S 50 Camden,9.0,2010-07,漳州,5.68,41.14,自动,欧IV,1.6L,2023-10-08,2024-07,2024-07,0,175,L4,小型车,95,前置前驱,MINI
雷克萨斯ES 2021款 300h 卓越版,3.4,2021-11,漳州,30.8,41.13,自动,国VI,2.5L,2023-11-28,2023-11,2023-11,0,178,L4,中大型车,92,前置前驱,雷克萨斯
宝马5系 2020款 530Li 领先型 M运动套装,4.2,2020-06,漳州,30.98,50.68,自动,国VI,2L,2023-11-18,2024-06,2024-06,1,252,L4,中大型车,95,前置后驱,宝马
宋 2021款 经典版 1.5T 自动精英型,3.5,2021-09,漳州,6.98,9.75,自动,国VI,1.5L,2023-11-29,2025-09,2024-09,0,160,L4,紧凑型SUV,92,前置前驱,比亚迪
雷克萨斯RX 2020款 改款 300 两驱精英版,0.7,2022-02,漳州,36.88,43.96,自动,国VI,2L,2023-10-31,2024-02,2024-02,1,231,L4,中大型SUV,95,前置前驱,雷克萨斯
天籁 2021款 2.0L XL 舒适版,8.0,2021-05,漳州,12.28,20.39,自动,国VI,2L,2023-11-25,2025-05,2024-05,1,156,L4,中型车,92,前置前驱,日产
宝马5系 2022款 530Li 领先型 M运动套装,4.7,2022-06,漳州,38.28,50.36,自动,国VI,2L,2023-11-16,2024-06,2024-06,0,252,L4,中大型车,95,前置后驱,宝马
雷克萨斯RX 2020款 改款 300 四驱典雅版,1.8,2022-01,漳州,42.98,51.99,自动,国VI,2L,2023-11-14,2024-01,2024-01,1,231,L4,中大型SUV,95,前置四驱,雷克萨斯
雷克萨斯RX 2020款 改款 300 四驱典雅版,4.5,2021-07,漳州,37.58,51.99,自动,国VI,2L,2023-11-24,2025-07,2024-07,0,231,L4,中大型SUV,95,前置四驱,雷克萨斯
宝马3系 2021款 改款 320Li M运动套装,6.45,2021-02,漳州,23.68,34.62,自动,国VI,2L,2023-11-28,2025-02,2024-02,1,156,L4,中型车,95,前置后驱,宝马
探岳 2023款 330TSI 两驱豪华Plus进阶版,0.3,2023-08,漳州,18.68,23.65,自动,国VI,2L,2023-10-30,2025-08,2024-08,0,186,L4,中型SUV,95,前置前驱,大众
宝马X4 2020款 xDrive25i M运动套装,4.4,2020-03,漳州,31.28,49.49,自动,国VI,2L,2023-11-29,2024-03,2024-03,0,184,L4,中型SUV,95,前置四驱,宝马
揽巡 2023款 380TSI 四驱R-Line巡游版,0.06,2023-09,漳州,26.88,33.20,自动,国VI,2L,2023-09-15,2025-09,2023-09,0,220,L4,中大型SUV,95,前置四驱,大众
雷克萨斯RX 2020款 300 两驱精英版 国VI,2.6,2021-04,漳州,31.5,43.20,自动,国VI,2L,2023-12-06,2025-04,2024-04,0,231,L4,中大型SUV,95,前置前驱,雷克萨斯
雷克萨斯RX 2020款 改款 300 四驱典雅版,4.2,2020-10,漳州,36.58,51.99,自动,国VI,2L,2023-12-08,2024-10,2023-10,0,231,L4,中大型SUV,95,前置四驱,雷克萨斯
朗逸 2023款 新锐 1.5L 自动新逸版,0.01,2023-11,漳州,8.96,10.84,自动,国VI,1.5L,2023-12-07,2025-11,2023-11,0,110,L4,紧凑型车,92,前置前驱,大众
奥迪Q5 2013款 40 TFSI 技术型,12.0,2013-12,漳州,8.98,46.41,自动,国IV(国V),2L,2023-11-03,2023-12,2023-12,2,211,L4,中型SUV,95,前置四驱,奥迪
奥迪A4L 2018款 30周年年型 45 TFSI quattro 个性运动版,11.0,2018-02,漳州,17.68,39.84,自动,国V,2L,2023-09-13,2024-02,2024-02,0,252,L4,中型车,95,前置四驱,奥迪
奥迪Q3 2015款 30 TFSI 进取型,11.0,2014-09,漳州,6.98,28.96,自动,国V,1.4L,2023-11-16,2024-09,2024-09,2,150,L4,紧凑型SUV,95,前置前驱,奥迪
奥迪A4L 2013款 35 TFSI 自动技术型,13.0,2013-05,漳州,7.98,40.14,自动,国IV+OBD,2L,2023-11-27,2024-05,2024-05,0,180,L4,中型车,95,前置前驱,奥迪
斯巴鲁XV 2014款 2.0i 精英导航版,12.0,2014-01,漳州,5.3,24.73,自动,国IV(国V),2L,2023-11-15,2024-1,2023-11,0,150,H4,紧凑型SUV,92,前置四驱,斯巴鲁
瑞虎8 2021款 230TCI 自动精英版,4.0,2020-12,漳州,6.9,12.58,自动,国VI,1.5L,2023-12-06,2024-12,2023-12,0,156,L4,中型SUV,92,前置前驱,奇瑞
轩逸 2020款 1.6L XL CVT悦享版,5.3,2020-06,漳州,8.8,14.10,自动,国VI,1.6L,2023-11-13,2024-06,2024-06,1,139,L4,紧凑型车,92,前置前驱,日产
速腾 2015款 1.6L 自动舒适型,9.3,2016-04,漳州,5.88,16.37,自动,国V,1.6L,2023-12-01,2024-04,2024-04,2,110,L4,紧凑型车,92,前置前驱,大众
轩逸 2020款 改款 1.6L XL CVT悦享版,9.5,2020-04,漳州,8.28,14.10,自动,国VI,1.6L,2023-11-22,2024-4,2024-4,0,135,L4,紧凑型车,92,前置前驱,日产
天籁 2016款 2.0L XL舒适版,9.6,2017-02,漳州,7.98,20.17,自动,国V(国VI),2L,2023-11-18,2024-02,2024-02,0,150,L4,中型车,92,前置前驱,日产
奥迪A4L 2019款 40 TFSI 进取型 国VI,8.3,2020-03,漳州,15.98,32.65,自动,国VI,2L,2023-11-10,2024-3,2024-3,0,190,L4,中型车,95,前置前驱,奥迪
锐界 2015款 2.7T GTDi 四驱运动型 7座,10.1,2016-04,漳州,11.98,43.40,自动,国V,2.7L,2023-11-12,2024-04,2024-04,0,329,V6,中型SUV,92,前置四驱,福特
雷克萨斯NX 2015款 200t 全驱 锋尚版,10.5,2017-08,漳州,18.88,43.20,自动,国V,2L,2023-11-08,2024-08,2024-08,1,238,L4,中型SUV,95,前置四驱,雷克萨斯
本田CR-V 2013款 2.4L 两驱豪华版,10.5,2014-06,漳州,7.5,24.94,自动,国IV(国V),2.4L,2023-09-27,2024-06,2024-06,0,190,L4,紧凑型SUV,92,前置前驱,本田
保时捷718 2018款 Cayman 2.0T,3.8,2019-04,漳州,45.8,59.16,自动,欧V,2L,2023-10-21,2025-04,2024-04,2,250,H4,跑车,95,中置后驱,保时捷
英菲尼迪Q50L 2018款 2.0T 舒适版 国VI,10.0,2020-03,漳州,13.98,28.74,自动,国VI,2L,2023-12-09,2024-03,2024-03,1,211,L4,中型车,95,前置后驱,英菲尼迪
讴歌CDX 2016款 1.5T 两驱尊享版,2.0,2017-01,漳州,11.98,28.20,自动,国V,1.5L,2023-08-11,2024-01,2024-01,1,182,L4,紧凑型SUV,95,前置前驱,讴歌
宝马5系 2020款 530Li 领先型 M运动套装,6.0,2020-06,漳州,32.8,50.68,自动,国VI,2L,2023-12-03,2024-06,2024-06,0,252,L4,中大型车,95,前置后驱,宝马
高尔夫 2012款 1.6 自动时尚型,9.0,2013-05,漳州,3.88,14.21,自动,国IV+OBD,1.6L,2023-08-28,2024-05,2024-05,0,105,L4,紧凑型车,92,前置前驱,大众
哈弗H6 2017款 红标 运动版 1.5T 自动两驱豪华型,6.3,2017-04,漳州,5.68,13.00,自动,国IV(国V),1.5L,2023-12-04,2024-04,2024-04,0,150,L4,紧凑型SUV,92,前置前驱,哈弗
高尔夫 2021款 280TSI DSG Pro 首发版,4.9,2021-02,漳州,11.58,16.15,自动,国VI,1.4L,2023-08-16,2025-02,2024-02,0,150,L4,紧凑型车,95,前置前驱,大众
雷克萨斯NX 2020款 200 前驱 锋行版 国VI,3.7,2021-03,漳州,20.5,32.80,自动,国VI,2L,2023-12-06,2025-03,2024-03,0,150,L4,中型SUV,92,前置前驱,雷克萨斯
高尔夫 2019款 280TSI DSG R-Line型 国VI,7.5,2019-03,漳州,10.78,18.37,自动,国VI,1.4L,2023-08-18,2025-03,2024-03,1,150,L4,紧凑型车,95,前置前驱,大众
一汽-大众CC 2015款 1.8TSI 豪华型,9.5,2015-08,漳州,8.68,29.18,自动,国V+OBD,1.8L,2023-11-03,2024-08,2024-08,1,160,L4,中型车,95,前置前驱,大众
冠道 2019款 240TURBO 两驱精英版,4.0,2019-12,漳州,15.98,23.88,自动,国VI,1.5L,2023-10-23,2023-12,2023-12,0,193,L4,中型SUV,92,前置前驱,本田
艾瑞泽GX 2019款 Pro 1.5T CVT型色版 国VI,5.7,2019-12,漳州,4.8,10.52,自动,国VI,1.5L,2023-09-26,2023-12,2023-12,0,156,L4,紧凑型车,92,前置前驱,奇瑞
蒙迪欧 2020款 EcoBoost 180 时尚型,7.5,2021-08,漳州,10.6,20.93,自动,国VI,1.5L,2023-11-03,2025-08,2024-08,0,182,L4,中型车,92,前置前驱,福特
风行T5 EVO 2021款 1.5TD DCT钻石版,1.5,2022-09,漳州,8.58,12.47,自动,国VI,1.5L,2023-12-02,2024-09,2024-09,0,197,L4,紧凑型SUV,92,前置前驱,东风风行
Mustang 2016款 2.3T 性能版,5.0,2017-03,漳州,12.98,43.40,自动,国V,2.3L,2023-11-19,2024-03,2024-03,0,314,L4,跑车,92,前置后驱,福特
天籁 2021款 2.0L XL 舒适版,1.9,2022-01,漳州,14.0,20.39,自动,国VI,2L,2023-12-07,2024-01,2024-01,0,156,L4,中型车,92,前置前驱,日产
冠道 2020款 240TURBO 两驱尊享版,6.0,2021-04,漳州,18.98,28.85,自动,国VI,1.5L,2023-11-29,2025-04,2024-04,1,193,L4,中型SUV,92,前置前驱,本田
楼兰 2017款 2.5L XL 两驱智尚版,9.8,2018-02,漳州,12.8,29.18,自动,国V,2.5L,2023-11-01,2024-02,2024-02,1,186,L4,中型SUV,92,前置前驱,日产
宝马7系 2013款 730Li 豪华型,20.0,2013-08,漳州,15.98,111.10,自动,欧IV+OBD,3L,2023-10-25,2024-08,2024-08,1,258,L6,大型车,95,前置后驱,宝马
宝马5系 2019款 改款 530Li 领先型 M运动套装,6.0,2019-05,漳州,28.8,50.36,自动,国VI,2L,2023-11-29,2025-05,2024-05,1,252,L4,中大型车,95,前置后驱,宝马
凯美瑞 2015款 2.5G 豪华导航版,6.0,2016-05,漳州,9.98,23.86,自动,国IV(国V),2.5L,2023-11-23,2024-05,2024-05,1,184,L4,中型车,92,前置前驱,丰田
雷克萨斯NX 2015款 200 前驱 锋行版,10.8,2015-09,漳州,13.58,34.52,自动,国V,2L,2023-08-12,2023-09,2023-09,0,150,L4,中型SUV,92,前置前驱,雷克萨斯
欧拉好猫 2021款 400km标准续航 雅典娜版 三元锂,3.0,2022-01,漳州,9.8,13.45,自动,纯电动,401km,2023-11-27,2024-01,2024-01,0,143,,小型车,,前置前驱,欧拉
英仕派 2019款 260TURBO 精致版 国VI,4.6,2021-01,漳州,14.2,20.93,自动,国VI,1.5L,2023-12-02,2025-01,2024-01,0,194,L4,中型车,92,前置前驱,本田
途观L 2019款 330TSI 自动两驱R-Line旗舰版 国VI,5.3,2020-03,漳州,16.88,29.29,自动,国VI,2L,2023-11-01,2024-03,2024-03,0,186,L4,中型SUV,95,前置前驱,大众
雷克萨斯ES 2018款 200 卓越版 国V,4.8,2018-12,漳州,20.98,30.28,自动,国V,2L,2023-10-05,2024-12,2023-12,0,167,L4,中大型车,92,前置前驱,雷克萨斯
皇冠 2011款 2.5L Royal 真皮天窗特别版,13.0,2011-12,漳州,8.98,37.42,自动,国IV(国V),2.5L,2023-12-06,2023-12,2023-12,1,193,V6,中大型车,92,前置后驱,丰田
宝马7系 2018款 730Li 领先型 M运动套装,5.0,2019-04,漳州,37.88,87.71,自动,欧VI,2L,2023-09-18,2025-04,2024-04,0,258,L4,大型车,95,前置后驱,宝马
宝马1系 2019款 120i 领先型M运动套装,4.8,2019-09,漳州,13.26,26.46,自动,国VI,2L,2023-11-16,2025-09,2024-09,0,192,L4,紧凑型车,95,前置前驱,宝马
雷克萨斯NX 2015款 200 前驱 锋行版,3.6,2015-07,漳州,14.98,34.52,自动,国V,2L,2023-11-12,2024-07,2024-07,0,150,L4,中型SUV,92,前置前驱,雷克萨斯
楼兰 2019款 2.5L XL 两驱智联豪华版 国VI,5.1,2019-05,漳州,13.8,29.45,自动,国VI,2.5L,2023-09-13,2025-05,2024-05,0,186,L4,中型SUV,92,前置前驱,日产
雅阁 2014款 2.0L LX 舒适版,11.0,2014-10,漳州,7.28,19.52,自动,国IV(国V),2L,2023-11-29,2024-10,2024-10,2,155,L4,中型车,92,前置前驱,本田
凌渡 2018款 280TSI DSG豪华版,2.0,2018-05,漳州,9.98,21.92,自动,国V,1.4L,2023-10-07,2024-05,2024-05,0,150,L4,紧凑型车,95,前置前驱,大众
雷克萨斯RX 2020款 改款 300 四驱典雅版,1.8,2022-02,漳州,41.88,51.99,自动,国VI,2L,2023-11-25,2024-02,2024-02,1,231,L4,中大型SUV,95,前置四驱,雷克萨斯
发现神行 2016款 2.0T SE,8.5,2016-10,漳州,13.68,44.29,自动,欧V,2L,2023-10-31,2023-10,2023-10,1,241,L4,中型SUV,95,前置四驱,路虎
雷克萨斯RX 2020款 改款 300 四驱典雅版,3.5,2020-07,漳州,35.58,51.99,自动,国VI,2L,2023-11-10,2024-07,2023-07,0,231,L4,中大型SUV,95,前置四驱,雷克萨斯
本田XR-V 2021款 1.5L CVT舒适版,5.7,2021-05,漳州,10.38,15.19,自动,国VI,1.5L,2023-11-01,2025-05,2024-05,1,131,L4,小型SUV,92,前置前驱,本田
凯迪拉克XTS 2018款 28T 技术型,7.3,2019-04,漳州,14.58,32.55,自动,国V,2L,2023-10-18,2025-04,2024-04,2,269,L4,中大型车,95,前置前驱,凯迪拉克
柯迪亚克 2018款 TSI330 5座两驱舒适版,9.0,2018-10,漳州,9.8,22.77,自动,国V,1.8L,2023-12-08,2024-10,2024-10,1,180,L4,中型SUV,95,前置前驱,斯柯达
宝马5系 2019款 530Li 领先型 M运动套装,9.0,2019-06,漳州,28.8,50.36,自动,国VI,2L,2023-08-11,2025-06,2024-06,0,252,L4,中大型车,95,前置后驱,宝马
宝马1系 2017款 118i 设计套装型,10.0,2017-03,漳州,7.68,28.20,自动,国V,1.5L,2023-09-13,2024-03,2024-03,1,136,L3,紧凑型车,95,前置前驱,宝马
雷克萨斯ES 2020款 200 卓越版,6.0,2019-12,漳州,19.8,31.48,自动,国VI,2L,2023-11-26,2023-12,2023-12,1,173,L4,中大型车,92,前置前驱,雷克萨斯
凯迪拉克XTS 2018款 28T 技术型,5.6,2019-06,漳州,15.38,32.55,自动,国V,2L,2023-10-24,2025-06,2024-06,0,269,L4,中大型车,95,前置前驱,凯迪拉克
皇冠 2015款 2.5L 智享版,13.0,2015-07,漳州,15.58,30.91,自动,国V,2.5L,2023-11-30,2024-07,2024-07,1,193,V6,中大型车,92,前置后驱,丰田
标致408 2015款 1.2T 自动豪华版,10.0,2016-05,漳州,3.68,16.47,自动,国V,1.2L,2023-10-17,2024-05,2024-05,3,136,L3,紧凑型车,92,前置前驱,标致
奥迪A4L 2017款 40 TFSI 进取型,14.1,2016-12,漳州,13.58,32.54,自动,国V,2L,2023-12-05,2024-12,2024-12,0,190,L4,中型车,95,前置前驱,奥迪
揽胜星脉 2017款 P380 R-DYNAMIC S,5.6,2019-09,漳州,33.98,88.79,自动,国V,3L,2023-11-19,2025-09,2024-09,1,380,V6,中型SUV,95,前置四驱,路虎
蒙迪欧 2017款 EcoBoost 180 豪华型,9.8,2017-03,漳州,7.98,23.21,自动,国V,1.5L,2023-11-11,2024-03,2024-03,1,181,L4,中型车,92,前置前驱,福特
奥迪Q3 2015款 35 TFSI quattro 技术型,12.0,2014-12,漳州,7.98,36.23,自动,国IV(国V),2L,2023-07-21,2023-12,2023-12,0,170,L4,紧凑型SUV,95,前置四驱,奥迪
凯迪拉克XT6 2020款 28T 六座豪华型,8.7,2019-10,漳州,24.88,45.56,自动,国VI,2L,2023-10-01,2023-10,2023-10,0,241,L4,中大型SUV,95,前置前驱,凯迪拉克
T-ROC探歌 2021款 280TSI DSG两驱舒适智联30周年纪念版,0.5,2022-08,漳州,13.28,18.38,自动,国VI,1.4L,2023-11-07,2024-08,2024-08,0,150,L4,紧凑型SUV,95,前置前驱,大众
雷克萨斯ES 2020款 300h 卓越版,4.3,2020-08,漳州,28.98,40.60,自动,国VI,2.5L,2023-10-20,2024-08,2024-08,0,178,L4,中大型车,92,前置前驱,雷克萨斯
宝马X3 2020款  xDrive28i M运动套装,5.0,2021-12,漳州,24.98,46.22,自动,国VI,2L,2023-12-07,2023-12,2023-12,0,224,L4,中型SUV,95,前置四驱,宝马
捷途大圣 2023款 1.6T DCT王者PRO,1.8,2022-11,漳州,9.6,11.93,自动,国VI,1.6L,2023-10-30,2024-11,2023-11,0,197,L4,紧凑型SUV,92,前置前驱,捷途
凯美瑞 2016款 2.0E 十周年纪念精英版,5.5,2017-05,漳州,7.8,20.39,自动,国IV(国V),2L,2023-11-09,2024-03,2024-03,1,167,L4,中型车,92,前置前驱,丰田
雷克萨斯RX 2020款 300 两驱精英版 国VI,6.8,2020-12,漳州,30.8,43.20,自动,国VI,2L,2023-08-25,2024-12,2023-12,0,231,L4,中大型SUV,95,前置前驱,雷克萨斯
天籁 2016款 改款 2.0L XL舒适版,6.0,2018-02,漳州,8.98,20.28,自动,国V(国VI),2L,2023-11-08,2024-02,2024-02,0,150,L4,中型车,92,前置前驱,日产
奥迪A4L 2013款 35 TFSI 自动舒适型,12.0,2013-08,漳州,8.6,35.81,自动,国IV+OBD,2L,2023-12-09,2023-12,2023-12,0,180,L4,中型车,95,前置前驱,奥迪
本田UR-V 2020款 370TURBO 两驱尊雅版,4.1,2021-06,漳州,19.2,30.37,自动,国VI,2L,2023-12-02,2025-06,2024-06,0,272,L4,中型SUV,92,前置前驱,本田
博越 2022款 博越X 1.8TD DCT智领型,1.0,2022-04,漳州,9.33,15.50,自动,国VI,1.8L,2023-12-01,2024-04,2024-04,0,184,L4,紧凑型SUV,92,前置前驱,吉利汽车
雷克萨斯RX 2020款 300 四驱典雅版 国VI,7.7,2020-01,漳州,33.98,51.23,自动,国VI,2L,2023-09-24,2024-01,2024-01,0,231,L4,中大型SUV,95,前置四驱,雷克萨斯
发现 2019款 3.0 SC V6 SE,7.0,2019-10,漳州,38.98,80.63,自动,国VI,3L,2023-11-21,2025-10,2024-10,1,340,V6,中大型SUV,95,前置四驱,路虎
蒙迪欧 2018款 EcoBoost 200 智控时尚型 国VI,3.5,2020-02,漳州,11.8,22.34,自动,国VI,2L,2023-11-28,2024-02,2024-02,0,204,L4,中型车,92,前置前驱,福特
宝马5系 2019款 530Li 尊享型 M运动套装,7.9,2019-04,漳州,31.98,55.02,自动,国VI,2L,2023-11-21,2025-04,2024-04,0,252,L4,中大型车,95,前置后驱,宝马
速腾 2018款 1.6L 自动舒适型,8.3,2018-06,漳州,6.58,16.04,自动,国V,1.6L,2023-12-07,2024-06,2024-06,1,110,L4,紧凑型车,92,前置前驱,大众
思域 2019款 220TURBO CVT劲动版 国V,3.5,2020-07,漳州,9.98,15.19,自动,国V,1.5L,2023-09-03,2024-07,2024-07,0,177,L4,紧凑型车,92,前置前驱,本田
Macan 2022款 Macan 2.0T,0.8,2022-01,漳州,50.8,60.14,自动,国VI,2L,2023-10-11,2024-01,2024-01,1,265,L4,中型SUV,95,前置四驱,保时捷
缤智 2020款 1.5L CVT精英版,3.5,2020-06,漳州,9.2,14.52,自动,国VI,1.5L,2023-09-07,2024-06,2024-06,0,131,L4,小型SUV,92,前置前驱,本田
宝马5系 2018款 530Li 领先型 M运动套装,9.5,2017-11,漳州,25.58,51.98,自动,国V,2L,2023-11-20,2023-11,2023-11,1,252,L4,中大型车,95,前置后驱,宝马
雷克萨斯RX 2020款 300 四驱典雅版 国VI,4.0,2020-01,漳州,37.98,51.23,自动,国VI,2L,2023-09-09,2024-01,2024-01,0,231,L4,中大型SUV,95,前置四驱,雷克萨斯
皇冠 2015款 2.5L 智享版,9.7,2016-12,漳州,17.28,30.91,自动,国V,2.5L,2023-10-14,2023-12,2023-12,0,193,V6,中大型车,92,前置后驱,丰田
凌渡 2018款 280TSI DSG舒适版,6.5,2018-07,漳州,8.68,20.07,自动,国V,1.4L,2023-09-15,2024-07,2024-07,0,150,L4,紧凑型车,95,前置前驱,大众
思域 2014款 1.8L 自动舒适版,13.0,2016-01,漳州,5.38,15.17,自动,国IV(国V),1.8L,2023-07-09,2024-01,2024-01,0,141,L4,紧凑型车,92,前置前驱,本田
smart fortwo 2015款 1.0L 52千瓦硬顶灵动版,3.3,2017-12,漳州,6.8,12.68,自动,国V,1L,2023-09-15,2023-12,2023-12,0,71,L3,微型车,95,后置后驱,smart
